Reaction,CN10,CN11,CN13,CN14,CN15,CN17,CN18,CN19,CN2,CN20,CN21,CN22,CN23,CN24,CN25,CN26,CN27,CN28,CN3,CN30,CN4,CN5,CN6,CN7,CN8,CN9,CT1,CT11,CT12,CT15,CT16,CT17,CT2,CT20,CT21,CT22,CT23,CT24,CT25,CT26,CT27,CT28,CT29,CT30,CT4,CT5,CT6,CT7,CT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
PAFH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFHe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAIL_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004213018254177734,0.0,0.0,0.0,0.0,0.0,0.0021211204319712186,0.0,0.0,0.000826379936578536,0.0,0.004787250442973076,0.0,0.0,0.012602890772080235,0.0,0.0,0.0,0.005996770715116712,0.0,0.0,0.0,0.01964408683637128,0.0,0.0,0.0,0.005291424674521218,0.0,0.0003942051373689966,0.00025626739737600685,,0.001203686681381863,
PAIL45P_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004213018254177734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00025626739737600685,,-9.172652177515938e-05,
PAIL4P_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021211204319712186,0.0,0.0,-0.000826379936578536,0.0,-0.004787250442973076,0.0,0.0,-0.012602890772080235,0.0,0.0,0.0,-0.005996770715116712,0.0,0.0,0.0,-0.01964408683637128,0.0,0.0,0.0,-0.005291424674521218,0.0,-0.0003942051373689966,0.0,,-0.0011119601596067264,
PALFATPtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAN4PP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PANTYLCYStm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011150624898403275,0.00206447158631133,0.003916064584298044,0.0,0.0,0.008352402088493922,0.0,0.0,0.0,0.004540934546377149,0.0,0.0,0.004695123340784355,0.002226427800643393,0.004150140420394606,0.003086227256089592,0.004789675414456549,0.001371416710442947,0.0,0.0,0.0,0.0,0.0,0.0,,0.0011048884823431212,
PAPStg,0.0010386036370113756,0.012724896911663395,0.0004213017738217065,0.0038434285377254088,0.0006362727945991328,0.0027881340604665856,0.0009227240820950042,0.004842584047069478,0.0013069723527975594,0.00021448785638553076,0.018537195401420944,0.0,0.004899575413911852,0.0009327692916752243,0.0006807490522729268,0.005152340760558905,0.0018505252175470555,0.012757210852274256,0.01754290924505809,0.005809527522633095,0.017117135251949075,0.0014145635862565886,0.0028653628380887006,3.0887407209802984e-05,0.002990416025679041,0.00039418049281968664,0.010451931114115425,0.0014424669732492133,0.001797427759082293,0.0010000389504617525,0.0004141426075553035,0.004892267184686875,0.013449912552376162,0.002353818344937612,0.00034695445002452796,0.001421704454669467,0.0030490675829776053,0.0003701808954867402,0.0031139244020725715,0.0009046533312071644,0.0018606317350265895,0.0002385865031334397,0.009265658567194033,0.011914747158969192,0.006071106847329281,0.005296537269054379,0.0031587482279044517,0.001475712906655883,0.00018269106346531988,0.0052319516184356,,0.004416796182586404,
PAPtg,0.0010386036370113756,0.012724896911663395,0.0004213017738217065,0.0038434285377254088,0.0006362727945991328,0.0027881340604665856,0.0009227240820950042,0.004842584047069478,0.0013069723527975594,0.00021448785638553076,0.018537195401420944,0.0,0.004899575413911852,0.0009327692916752243,0.0006807490522729268,0.005152340760558905,0.0018505252175470555,0.012757210852274256,0.01754290924505809,0.005809527522633095,0.017117135251949075,0.0014145635862565886,0.0028653628380887006,3.088740720980284e-05,0.002990416025679041,0.00039418049281968664,0.010451931114115425,0.0014424669732492133,0.001797427759082293,0.0010000389504617525,0.0004141426075553035,0.004892267184686875,0.013449912552376162,0.002353818344937612,0.00034695445002452796,0.001421704454669467,0.0030490675829776053,0.0003701808954867402,0.0031139244020725715,0.0009046533312071644,0.0018606317350265895,0.0002385865031334397,0.009265658567194033,0.011914747158969192,0.006071106847329281,0.005296537269054379,0.0031587482279044517,0.001475712906655883,0.00018269106346531988,0.0052319516184356,,0.004416796182586404,
PCFLOPm,0.004002899259185698,0.00020821581089712425,0.0007063967407803156,0.0010951923615439105,0.024007213455806784,0.0009138449764178713,0.002111117464676207,0.004969364386177906,0.003141513128520659,0.0,0.16611122358989897,0.0,0.0035714931130461786,0.0028701847535834426,0.0,0.005093268237695452,0.0008179502245561223,0.12204265380741511,0.1356924781360999,0.02041833946764142,0.007784986323663118,0.0019799094937137025,0.006865337028338151,0.0,0.0010623560758625341,0.0006091409104255524,0.0020921020608308596,0.0009205359205923489,0.0036831992324590002,0.0,0.0,0.0017475258641910798,0.021093517543302485,0.013096810591966504,0.0,0.017793792472737907,0.02447159105982246,0.00018079044912197278,0.00016833033515192925,1.665241460373014e-05,0.011560369528553173,0.004538909935075045,0.08708929374178824,0.00047832137787231485,0.014346799868941216,0.005920475564084317,0.00907158423669316,0.0,0.00037149638929604583,0.021459132315851028,,0.015832476817880515,
PCHOL_HSter,0.0025112912227460713,0.0033383146267733418,0.0011104033468220876,0.0013407928081731356,0.003921244836925661,0.004404248193809321,0.002665360858329618,0.00386064795201788,0.0017506785519874489,0.0018754715606679104,0.013345332387850026,0.0008096420945608065,0.01313110859656397,0.0029724837516752357,0.0,0.006605814299064554,0.0030942510854853004,0.0,0.0,0.0,0.0,0.002234365318469169,0.0030203426723932566,0.0,0.009564396970962808,0.002354818497253743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020692656600052903,0.0,0.0,0.0,0.0,0.003334539306702996,,0.0017706730872278378,
PCHOL_HStg,0.0008978575649026727,0.010197790877373733,0.0,0.0037041178216058418,0.004208854346835523,0.01157786707044869,0.004545960738799516,0.013002628728423508,0.0016392472652502971,0.0028763931223310373,0.03918066223485956,0.0,0.002856544334719178,0.002244001583965588,0.0,0.01987263717277388,0.000866307700396749,0.0,0.0,0.0,0.0,0.0022855240937982757,0.003320306039065331,0.0010418051157977785,0.007986350026871338,0.0013622760822200818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015620564361399844,0.0,0.0,0.0,0.0,0.005658072103245421,,0.0028127950658064314,
PCHOLHSTDe,0.00822777066020248,0.008483660665719112,0.0,0.0,0.0009812815598965704,0.0,0.001405447530695536,0.0,0.019305271598621006,0.0005882156227972492,0.029654400799514563,0.0,0.008122750843284536,0.002330774247028427,4.774077859773138e-05,0.00463643306027216,0.000681351210546793,0.03796791564254283,0.02433148268044132,0.003941309032871184,0.0,0.008468229984356425,0.0,0.00017570879583191359,0.002530344503536245,0.0,0.002810125680604195,0.004769106691295821,0.0,0.0,0.0,0.0027260521286854925,0.01809246501174306,0.0,0.0,0.012956741945043038,0.0,0.0002697078160365331,0.0,0.0,0.014156992254279993,0.014326885074537277,0.10226427048153783,0.0015423280953314091,0.0,0.007504381507130565,0.0,0.0002836244720714144,0.0,0.007138200906397439,,0.007485563429948741,
PCHOLP_hs,0.0017644613441268444,0.0,0.0,0.0013324175133830071,0.003377872688430409,0.003154973334823927,0.0003088310561752883,0.030871253661321922,0.0012250336736704746,0.0,0.03945553471027142,0.0,0.00328024000728176,0.002138652313287741,0.0005875907810033243,0.012002119513316471,0.0019121114703431195,0.0,0.00905622186570438,0.0,0.0,0.0030599173100170516,0.008629606349876445,0.00014944920585107372,0.00798235154359412,0.0013489165249154225,0.0,0.0,0.0,0.0020844118651822193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001262253592164743,0.0,0.01971266999646915,0.0,0.0012379881826249182,0.00477466072723235,,0.0032459538598994288,
PCHOLPg_hs,0.0008978575649026727,0.010197790877373733,0.0,0.0037041178216058418,0.004208854346835523,0.01157786707044869,0.004545960738799516,0.013002628728423508,0.0016392472652502971,0.0028763931223310373,0.03918066223485956,0.0,0.002856544334719178,0.002244001583965588,0.0,0.01987263717277388,0.000866307700396749,0.0,0.0,0.0,0.0,0.0022855240937982757,0.003320306039065331,0.0010418051157977785,0.007986350026871338,0.0013622760822200818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015620564361399844,0.0,0.0,0.0,0.0,0.005658072103245421,,0.0028127950658064314,
PCHOLPm_hs,0.00019570254431193335,0.001148531060506899,0.0003465978064937432,0.000702151931305927,0.0005730749041376868,0.0029089885798000478,0.0,0.008545921895663139,0.0005097181523259323,0.0020810001214207723,0.009495775304443647,0.0,0.0014291799564560375,0.002653526876522627,0.0,0.011651888596355709,0.0013195317459838989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031492997761231865,0.0007192071789833139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645157298175255,0.0,0.0,0.0,0.0,0.0017895991197630376,,0.0010601586464357197,
PCHOLPr_hs,0.0025112912227460713,0.0033383146267733418,0.0011104033468220876,0.0013407928081731356,0.003921244836925661,0.004404248193809321,0.002665360858329618,0.00386064795201788,0.0017506785519874489,0.0018754715606679104,0.013345332387850026,0.0008096420945608065,0.01313110859656397,0.0029724837516752357,0.0,0.006605814299064554,0.0030942510854853004,0.0,0.0,0.0,0.0,0.002234365318469169,0.0030203426723932566,0.0,0.009564396970962808,0.002354818497253743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020692656600052903,0.0,0.0,0.0,0.0,0.003334539306702996,,0.0017706730872278378,
PCLAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCOREM3terg,0.0003493671757112105,0.0009911923943426882,0.00017127904585696385,0.0,0.0003301507589036072,0.0024271968553178226,8.099963480036009e-05,0.0008183474854146258,0.0014750750627218288,0.0003127165615071517,0.0004902512050542317,0.0,0.0004700195829555243,0.001521295546282378,0.00021743953216483777,0.0017822531099129717,0.0011658069924494528,0.007275878512250853,0.0006728134667598933,0.0011599569721818404,0.00707855904153161,0.0003999533713279525,0.0003684381551256069,7.730529002630478e-05,0.0009103852327527525,0.00024879757172033295,0.0006667680950380604,0.00018323405894128146,0.0003614027216800924,7.958737230179193e-05,0.00021284106465552165,0.0002528092497399475,0.0008651873406826749,0.0017560957009806742,0.0006130722509129789,0.0011354944015604333,0.0008914617640367828,0.00012951283369895504,0.0004772444618557653,0.0,0.002890829025873823,0.0012186140725638488,0.000758924613501701,0.0003532278775789948,0.0037636970992392825,0.0007561578825067166,0.0008818930005865169,7.420961519783844e-05,0.0,0.0013836526941035762,,0.0010695996027227418,
PCREATtmdiffir,0.00510638117683774,0.0,0.0003971179194248313,0.0,0.0,0.0,0.0015631331398669028,0.0,0.015315994860563268,0.018874239198403937,0.005688196117945926,1.122414277561737e-05,0.0026807572478288505,0.004087595288911103,0.0,0.005497130528209025,0.0,0.0,0.016005399914977635,0.0,0.0,0.009769321257436852,0.0,0.0,0.009385062933098374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005753787136764374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038504187563235194,,0.0020931965712570172,
PCRNtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCRNtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.35855851525993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.7919068088340353,
PCSsec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCSup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCtabc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016833033515192925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008808675437520279,0.0,,2.192365910655909e-05,
PCYSPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCYSPTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019447967351188347,0.0,0.0008291042323303399,0.0,0.0,0.0,0.0,0.0021243543799825877,0.0,0.03654292536120018,0.0,0.0,0.001196203087953103,0.0,0.01037585958165842,0.0,5.461787409520005e-05,0.07234710255728363,0.0,0.01430944546012974,0.0025767324228057444,0.0,0.0,,0.003071702991611449,
PDE4,0.0036317792592567622,0.03573840140547605,0.0014340001489448946,0.0029164609707187624,0.0,0.0,0.0,0.0,0.00107735443069955,0.0,0.017095584619799285,0.0030455063950648076,0.027953494296431996,0.014650767541070513,0.0014623934959024096,0.0003524511224969986,0.001968796606871402,0.0,0.008202756915582792,0.027564653220594728,0.0011416037154047363,0.004855461299998654,0.019145952929211008,0.0,0.0,0.014087487990421062,0.010522027059650602,0.0,0.0,0.0,0.0027443843668365814,0.0,0.0,0.0,0.0,0.0,0.0,0.0009867072732705987,0.011877293345920794,0.0010837417848493394,0.0647424386814,0.014036110170579394,0.0,0.0,0.0,0.0,0.0,0.0,0.003417871706334189,0.007806921548998789,,0.006304710684612775,
PDE4n,0.0,0.0,0.0,0.0,0.0,0.0,0.0032288523405270262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008357764313188286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015747540376843274,,8.109373401695314e-05,
PDHa,0.0,0.0,0.0,0.13289990438699353,0.0,0.0,0.0,0.0,0.0,0.0,1.2613834489183804,0.0,0.10200032795233055,0.0,0.0,0.0,0.03260666017465382,0.0,0.0,0.03857229972382779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420115650055053,,0.03127033326164103,
PDHbr,0.0,0.0,0.0,0.13289990438699353,0.0,0.0,0.0,0.0,0.0,0.0,1.2613834489183804,0.0,0.10200032795233066,0.0,0.0,0.0,0.03260666017465382,0.0,0.0,0.03857229972382779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06420115650055053,,0.03127033326164103,
PDX5PO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PDXPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PE_HSter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PE_HStm,0.0,-0.00015177008532856886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.517547884010398e-05,0.0,0.0,0.05971905865924087,0.10843605668390562,-0.022845839896186795,-0.05994707333150636,0.0,0.0,0.0,0.0,0.0,-0.0033928279608652174,0.0006651377193730269,0.0033901801876131525,-0.0010470789940085553,-1.0341756123341229e-05,0.00016060645365075104,-0.0004425891327268764,-0.05825887201258092,-0.008868303631862948,0.017045721490034433,-0.012374889440806378,-1.3076956318406849e-05,-0.0011855347456994191,2.605384920068427e-06,-0.021750563530492973,-0.022006913071346498,0.05550512254224373,3.078359521989662e-05,0.0,-0.011134598591253915,-0.016874943326635364,-1.3591554566784524e-05,0.00028084281308057396,0.003988991929261463,,4.439468811349363e-05,
PEAMNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00211269648926595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.752574247837444e-05,
PEFLIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PEFLIPm,0.0037150277556116033,0.0,0.0010507593002886686,0.0008251806932114952,0.024413125919500882,0.0033919253187460635,0.0014570948090213863,0.010543325962074369,0.001272486298641092,0.0014946417700095883,0.1754221159428909,0.0,0.004589858181714756,0.004792179189810368,0.0,0.016703086696267532,0.0013414503360942133,0.0615757283763,0.02483129522938339,0.04144775098681965,0.06625952182478939,0.0012381996656513174,0.006124567469446519,0.0,0.003745819456455604,0.0013213584550907061,0.004359682472269065,0.0,0.0,0.0,0.0,0.0,0.01883034634366592,0.06987913315390112,0.0,0.0,0.035474452882413625,0.0,0.0,0.0,0.021696755733382683,0.022012939674681906,0.030134037470221517,0.0,0.0024070370137738582,0.015525046260791656,0.024244580576636802,0.0,0.0,0.018354011107131852,,0.015171907286719497,
PEMET1,-0.003748153484822623,0.0,-0.0010619812689685625,-0.0008318434111425802,-0.024430669498267506,-0.0034108613779640752,-0.001509208839091903,-0.010611195693964404,-0.001365137678133244,-0.0015217047623927974,-0.17555296252468966,-5.209794161375928e-06,-0.004665393768687404,-0.004849661185177589,8.84177411477364e-05,-0.01679994855974741,-0.001378934483294605,-0.12145920884447677,-0.13333719032991406,-0.018750376367165582,-0.006377059716406696,-0.0012913768607572724,-0.006157749623869291,0.0,-0.003871911525756015,-0.0013340741727718582,-0.0010108410161434687,-0.0006767104811973896,-0.003396462112082743,0.001038215143477135,0.0,-0.0002030933500233304,-0.018597935527927965,-0.011811724531033825,0.008852770810655199,-0.017124047198669754,-0.023223804370445536,0.0,0.0011428243390675889,-1.665241460373014e-05,0.0,-4.537947714971567e-05,-0.08573533490447444,-7.255978867311149e-05,-0.022857201738062643,-0.00443774863045507,-0.007522646181420474,0.0,-0.0002840340421203182,-0.022404822471525074,,-0.015714495187507498,
PEMET2,-0.003748153484822623,0.0,-0.0010619812689685625,-0.0008318434111425802,-0.024430669498267506,-0.0034108613779640752,-0.001509208839091903,-0.010611195693964404,-0.001365137678133244,-0.0015217047623927974,-0.17555296252468966,-5.209794161375928e-06,-0.004665393768687404,-0.004849661185177589,8.84177411477364e-05,-0.01679994855974741,-0.001378934483294605,-0.12145920884447677,-0.13333719032991406,-0.018750376367165582,-0.006377059716406696,-0.0012913768607572724,-0.006157749623869291,0.0,-0.003871911525756015,-0.0013340741727718582,-0.0010108410161434687,-0.0006767104811973896,-0.003396462112082743,0.001038215143477135,0.0,-0.0002030933500233304,-0.018597935527927965,-0.011811724531033825,0.008852770810655199,-0.017124047198669754,-0.023223804370445536,0.0,0.0011428243390675889,-1.665241460373014e-05,0.0,-4.537947714971588e-05,-0.08573533490447444,-7.255978867311149e-05,-0.022857201738062643,-0.00443774863045507,-0.007522646181420474,0.0,-0.0002840340421203182,-0.022404822471525074,,-0.015714495187507498,
PEPACONtm,0.0,0.0,0.0,0.0,-0.0016882243697663964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016531029377329877,0.0,0.0,0.0,0.0,0.0,-7.862101926331371e-05,,-6.89204550035507e-05,
