Reaction,LIN10,LIN11,LIN12,LIN13,LIN16,LIN18,LIN19,LIN2,LIN21,LIN22,LIN23,LIN24,LIN25,LIN26,LIN27,LIN29,LIN3,LIN4,LIN5,LIN6,LIN7,LIN8,LIN9,LIT1,LIT10,LIT11,LIT13,LIT14,LIT16,LIT17,LIT18,LIT19,LIT2,LIT21,LIT22,LIT24,LIT25,LIT26,LIT28,LIT29,LIT3,LIT30,LIT4,LIT5,LIT6,LIT7,LIT8,LIT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
P45017A3r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P45021A1r,6.743962654255883e-05,8.154004062946977e-05,5.632411711420374e-05,0.0005175664871686054,2.4323557788288662e-05,0.0,6.588635863900293e-05,0.00044807783307268306,0.0,3.383079616035093e-05,7.454074048055432e-05,3.938217159394985e-05,8.185964829141067e-05,0.0,0.00010151826901481658,6.925435066333746e-05,6.58902108167018e-05,5.0649010721461644e-05,0.0,5.855823429690684e-05,5.0653003544219874e-05,0.00012949405378478215,0.0,0.0,0.0,0.0,0.00030361983920919317,0.0,8.802512885867773e-05,0.0,0.0,9.938175849359182e-05,0.0,7.690407002147105e-05,4.895604164300481e-05,0.0014906675856049476,0.00010735045139239996,0.0003736965270966,8.973634954405494e-05,0.0,0.0,0.0,0.0018334407582883462,0.0,0.0,0.0,0.0,6.887793722143887e-05,8.955138442666923e-05,,0.00015058880367404734,
P45021A2r,3.9916762050488476e-05,0.00014056481424606774,0.00010214749391212281,2.6309798322016788e-05,2.4617030689568876e-05,0.0,5.2787246789901335e-05,5.6999825927048326e-05,0.0,3.0209120584349135e-05,8.611807858202113e-05,2.730328031149246e-05,1.8348275510383145e-05,0.0,9.176398931848312e-05,5.547032536011119e-05,7.619176881621493e-05,0.00019752846097546232,0.0,6.416952643032854e-05,3.026236822678747e-05,6.74912110587916e-05,0.0,0.0,0.0,0.0,6.47884554310517e-05,0.0,5.371974438687976e-05,0.0,0.0,0.000474366711713532,0.0,9.222256402298759e-05,0.00014447757191071367,0.0006012920928256858,9.599000395281249e-05,0.00026615853009531287,8.611451402624396e-05,0.0,0.0,0.0,0.0006581082070576739,0.0,0.0,0.0,0.0,5.783249808968569e-05,4.966649355726572e-05,,8.379718090407664e-05,
P45027A11m,3.069229702605565e-05,0.0,1.20906880664687e-05,0.0,0.0,1.5574299264735975e-05,4.492815594899809e-05,0.0,0.00015054929142996635,0.0,4.13041232625474e-05,2.8331672258767483e-05,3.9026451535106446e-05,1.736550900207876e-05,4.713646293797801e-05,2.9035044930484916e-05,0.0,3.291316679454482e-05,8.814297733832356e-05,0.0,3.0394517665887143e-05,2.5778762541647965e-05,1.0991049893257994e-05,0.00018198062824242224,0.0006555940173068749,6.352462057392632e-05,1.5455934232267746e-05,5.2265863195259156e-05,0.00138943966787385,2.3035494591332454e-05,0.0,0.0001658038679439157,0.00016480774736903612,7.811702375254465e-05,0.00019023549491092298,0.0024336191953856917,8.727149329021026e-05,8.704539114780122e-05,4.07382405384531e-05,0.0002618515266992534,0.00012035997470522918,0.0,0.0007215496434502714,0.00015194597614031253,0.00021476546659820444,0.0,0.0,0.0004094234307840274,5.704543795172796e-05,,0.00018651595824236493,
P45027A12m,3.069229702605565e-05,0.0,1.20906880664687e-05,0.0,0.0,1.5574299264735975e-05,4.492815594899809e-05,0.0,0.00015054929142996635,0.0,4.13041232625474e-05,2.8331672258767483e-05,3.9026451535106446e-05,1.736550900207876e-05,4.713646293797801e-05,2.9035044930484916e-05,0.0,3.291316679454482e-05,8.814297733832356e-05,0.0,3.0394517665887143e-05,2.5778762541647965e-05,1.0991049893257994e-05,0.00018198062824242224,0.0006555940173068749,6.352462057392632e-05,1.5455934232267746e-05,5.2265863195259156e-05,0.00138943966787385,2.3035494591332454e-05,0.0,0.0001658038679439157,0.00016480774736903612,7.811702375254465e-05,0.00019023549491092298,0.0024336191953856917,8.727149329021026e-05,8.704539114780122e-05,4.07382405384531e-05,0.0002618515266992534,0.00012035997470522918,0.0,0.0007215496434502714,0.00015194597614031253,0.00021476546659820444,0.0,0.0,0.0004094234307840274,5.704543795172796e-05,,0.00018651595824236493,
P45027A13m,3.069229702605565e-05,0.0,1.20906880664687e-05,0.0,0.0,1.5574299264735975e-05,4.492815594899809e-05,0.0,0.00015054929142996635,0.0,4.13041232625474e-05,2.8331672258767483e-05,3.9026451535106446e-05,1.736550900207876e-05,4.713646293797801e-05,2.9035044930484916e-05,0.0,3.291316679454482e-05,8.814297733832356e-05,0.0,3.0394517665887143e-05,2.5778762541647965e-05,1.0991049893257994e-05,0.00018198062824242224,0.0006555940173068749,6.352462057392632e-05,1.5455934232267746e-05,5.2265863195259156e-05,0.00138943966787385,2.3035494591332454e-05,0.0,0.0001658038679439157,0.00016480774736903612,7.811702375254465e-05,0.00019023549491092298,0.0024336191953856917,8.727149329021026e-05,8.704539114780122e-05,4.07382405384531e-05,0.0002618515266992534,0.00012035997470522918,0.0,0.0007215496434502714,0.00015194597614031253,0.00021476546659820444,0.0,0.0,0.0004094234307840274,5.704543795172796e-05,,0.00018651595824236493,
P45027A14m,3.2161495334496286e-05,1.2787036907340632e-05,3.910174714233702e-05,1.0754956383693124e-05,0.0,1.3536931077928607e-05,5.745800081791072e-05,5.6097362620693484e-05,4.315248906498616e-05,9.311430875204224e-06,5.9170973912159866e-05,6.923891269829975e-05,4.439221630312915e-05,3.75148251884272e-06,3.3273342832177135e-05,0.0,1.5242703375213626e-05,7.1274645745377044e-12,1.7368146939940257e-05,2.9550161408415977e-05,5.3204848176157754e-05,5.977114608813105e-05,0.00016064829158858273,0.0,0.0,0.00017714092871260205,0.0,2.9012021122059884e-05,0.00011842777687053891,0.00015705005152519635,0.0,0.00018275829415424175,0.0003200246002608492,0.0002054414168802371,0.00014271111226150644,0.003865756768510545,0.0,6.087480270593451e-05,4.073259860854042e-05,0.0002792275395075277,7.929762292650786e-05,0.0,0.0004800722188159484,0.00012355259923300127,2.6502789551891818e-05,0.0,0.0,0.00021092736401238918,3.456944001893978e-05,,0.00016225103514610725,
P45027A15m,3.2161495334496286e-05,1.2787036907340632e-05,3.910174714233702e-05,1.0754956383693124e-05,0.0,1.3536931077928607e-05,5.745800081791072e-05,5.6097362620693484e-05,4.315248906498616e-05,9.311430875204224e-06,5.9170973912159866e-05,6.923891269829975e-05,4.439221630312915e-05,3.75148251884272e-06,3.3273342832177135e-05,0.0,1.5242703375213626e-05,7.1274645745377044e-12,1.7368146939940257e-05,2.9550161408415977e-05,5.3204848176157754e-05,5.977114608813105e-05,0.00016064829158858273,0.0,0.0,0.00017714092871260205,0.0,2.9012021122059884e-05,0.00011842777687053891,0.00015705005152519635,0.0,0.00018275829415424175,0.0003200246002608492,0.0002054414168802371,0.00014271111226150644,0.003865756768510545,0.0,6.087480270593451e-05,4.073259860854042e-05,0.0002792275395075277,7.929762292650786e-05,0.0,0.0004800722188159484,0.00012355259923311316,2.6502789551891818e-05,0.0,0.0,0.00021092736401238918,3.456944001893978e-05,,0.00016225103514610725,
P45027A16m,3.2161495334496286e-05,1.2787036907340632e-05,3.910174714233702e-05,1.0754956383693124e-05,0.0,1.3536931077928607e-05,5.745800081791072e-05,5.6097362620693484e-05,4.315248906498616e-05,9.311430875204224e-06,5.9170973912159866e-05,6.923891269829975e-05,4.439221630312915e-05,3.75148251884272e-06,3.3273342832177135e-05,0.0,1.5242703375213626e-05,7.1274645745377044e-12,1.7368146939940257e-05,2.9550161408415977e-05,5.3204848176157754e-05,5.977114608813105e-05,0.00016064829158858273,0.0,0.0,0.00017714092871260205,0.0,2.9012021122059884e-05,0.00011842777687053891,0.00015705005152519635,0.0,0.00018275829415424175,0.0003200246002608492,0.0002054414168802371,0.00014271111226150644,0.003865756768510545,0.0,6.087480270593451e-05,4.073259860854042e-05,0.0002792275395075277,7.929762292650786e-05,0.0,0.0004800722188159484,0.00012355259923311316,2.6502789551891818e-05,0.0,0.0,0.00021092736401238918,3.456944001893978e-05,,0.00016225103514610725,
P45027A1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P45039A1r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P45046A1r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P4504F121r,0.0,0.00011161883098763482,0.0,0.0,0.00021076267657405958,7.741117111213783e-05,0.0,2.019357801886731e-05,0.0,0.0,0.0,0.0,0.00011356848449996327,2.6044617031733965e-05,0.0,0.0,0.0,0.0,3.4045179088578294e-05,0.0,0.0,2.7782897071961198e-05,0.0004290772539818142,0.00011248771969490546,0.0,3.489896782260669e-05,0.0,0.0,5.650293431352186e-05,0.0,4.619067615943148e-05,0.0,5.086079990841649e-05,0.00012144157455220783,0.0,0.00033057144449497576,0.0,0.0,6.703102275789813e-05,0.0,0.0,0.0,0.0,0.0,4.352475273105212e-05,0.0,0.0,0.0,4.592230357485106e-05,,4.1035179321562105e-05,
P4507A1r,0.0,1.2787036907340632e-05,5.1192435208805795e-05,0.0,0.0,2.9111230342664552e-05,0.0,5.6097362620693484e-05,0.0,0.0,0.00010047509717470728,9.757058495706723e-05,8.341866783823559e-05,2.1116991520921495e-05,8.040980577015514e-05,2.9035044930484916e-05,1.5242703375213626e-05,0.0,0.0,0.0,8.35993658420449e-05,8.5549908629779e-05,0.0001716393414818202,0.00018198062824242224,0.0,0.00024066554928649225,1.5455934232267746e-05,0.0,0.0015078674447444992,0.00018008554611646785,0.0,0.00034856216209830224,0.00048483234762988536,0.00028355844063282433,0.0003329466071724097,0.006299375963896365,0.0,0.00014792019385372483,8.147083914699351e-05,0.0005410790662069125,0.0001996575976316046,0.0,0.001201621862266328,0.0002754985753738733,0.0002412682561499994,0.0,0.0,0.0006203507947965307,4.700963904269686e-05,,0.0003213888367418757,
P4507B11r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P4507B12r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P4508B11r,3.069229702605565e-05,0.0,1.20906880664687e-05,0.0,0.0,1.5574299264735975e-05,4.492815594899809e-05,0.0,0.00015054929142996635,0.0,4.13041232625474e-05,0.0,3.9026451535106446e-05,1.736550900207876e-05,4.713646293797801e-05,2.9035044930484916e-05,0.0,0.0,8.814297733832356e-05,0.0,3.0394517665887143e-05,0.0,0.0,0.0,0.0006555940173068749,6.352462057392632e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811702375254465e-05,0.0,0.0,0.0,8.704539114780122e-05,4.07382405384531e-05,0.0,0.00012035997470522918,0.0,0.0,0.00015194597614031253,0.0,0.0,0.0,0.0,4.53327804271651e-05,,3.552598607220094e-05,
P4508B13r,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8331672258767483e-05,0.0,0.0,0.0,0.0,0.0,3.291316679454482e-05,0.0,0.0,0.0,2.5778762541647965e-05,1.0991049893257994e-05,0.00018198062824242224,0.0,0.0,1.5455934232267746e-05,5.2265863195259156e-05,0.00138943966787385,2.3035494591332454e-05,0.0,0.0001658038679439157,0.00016480774736903612,0.0,0.00019023549491092298,0.0024336191953856917,8.727149329021026e-05,0.0,0.0,0.0002618515266992534,0.0,0.0,0.0007215496434502714,0.0,0.00021476546659820444,0.0,0.0,0.0004094234307840274,1.171265752456291e-05,,0.00015098997217009768,
P5CDm,0.05748239759064586,0.028737494028842167,0.02189933321075301,0.01681248648853564,0.0024900526161970265,0.0018468798829158564,0.024636488121264136,0.051934116707208176,0.012205071369506205,0.011913618196359678,0.006069793545954385,0.024525638209375054,0.00708136207962361,0.026745487530339715,0.056569584156959854,0.0283429321762761,0.026874760261270007,0.012812348451712927,0.0153511038455464,0.0301025133852021,0.008882897547982087,0.0326561196011903,0.010004914383363678,0.03167463137430607,0.0,0.0,0.0235581787809783,0.0030669472325786204,0.01866750959581964,0.005632184260270055,0.020744208272236386,0.0014475911099992617,0.005372014546928083,0.011556555535537276,0.020260865792718987,0.0,0.005172682722247815,0.016722623435936525,0.002973996343577365,0.0,0.012243816992699287,0.012711637177384565,0.04302146868047443,0.026602322463232863,0.0016855690691359446,0.002890350798817417,0.0050486532481951295,0.019014124947024265,0.02119050713062263,,0.01675588487119954,
P5CR,0.0,0.0,0.0,184.0868529070928,450.66455789003396,0.0,0.0,342.01519899002517,195.90443756957373,176.54409058824885,0.0,226.44437758384308,0.0,0.0,262.3479948951305,210.09593805560178,0.0,0.0,0.0,0.0,0.0,297.9520123886323,202.54761805568364,209.51157424972843,260.6800010384992,0.0,0.0,581.4944763291986,237.2764253721547,481.6405281716163,805.2530183669013,0.0,0.0,201.64224668649805,0.0,201.67128409704557,0.0,0.0,366.6062008192438,663.0555791651216,213.1334780882599,398.14653868698315,119.9019390779607,0.0,0.0,0.0,314.40234039306375,223.0700069994355,124.73854020571675,,165.78725133469501,
P5CRm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
P5CRx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0719359196278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.54890434666095,0.0,89.21124352349209,0.0,0.0,0.0,,14.254465623685064,
P5CRxm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.30439673479012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.21858638809604,0.0,0.0,0.0,206.85620961141922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.518450027748054,,14.072703303627163,
PA_HSter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PA_HStg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAAA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030635631030175053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3257136156656877e-05,,6.470741033131494e-06,
PACCOAL,0.0028506455049600037,0.001253233494783134,0.001252553953703868,0.0006347489517867731,0.0007999596472938416,0.001596977572536122,0.0008232540449712093,0.0007556889874364371,0.0007113327005252941,0.004991211029420896,0.0011139349665013456,0.0009521193745884316,0.001606469112746409,0.003511159648260937,0.0005291173886048827,0.0020409539731552568,0.0005292963947352821,0.0009749556460724536,0.0005517092392957439,0.0013776003044267437,0.0009883053829119895,0.0006156645337144279,0.0009204996835348131,0.00030635631030175053,0.0,0.0,0.0005557222598244716,0.0,0.0,0.0012086590095934495,0.0,0.0009583800009790079,0.0016584996493813908,0.0004923170756019274,0.0,0.001190688031128308,0.0009852881375894337,0.0,0.0,0.0,0.0010176117022904247,0.0025951755842298432,0.0,0.002643671304332319,0.0005981970932028293,0.004946972703229418,0.0015310137491494967,0.007246058326952749,0.001260650877987585,,0.0012695177490678014,
PAFH,0.0011463962467169722,0.0,0.0,0.000592253593435473,0.0,0.0,0.0,0.0004226671431054267,0.0,0.0,0.0,0.0,0.0,0.0005610570170005694,0.0,0.0,0.000272820194617573,0.0,0.0,0.0,0.0,0.004081256640306843,0.014432603532561495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018967286866091923,0.000914764587801755,,0.0004949492278938543,
PAFHe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAFS,0.0011463962467169722,0.0,0.0,0.000592253593435473,0.0,0.0,0.0,0.0004226671431054267,0.0,0.0,0.0,0.0,0.0,0.0005610570170005694,0.0,0.0,0.000272820194617573,0.0,0.0,0.0,0.0,0.004081256640306843,0.014432603532561495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018967286866091923,0.000914764587801755,,0.0004949492278938543,
PAFt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAIL_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001813293678209363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026052159737773944,0.27579356994126236,0.0,0.0,0.0,0.0004803113900469732,0.0,0.0,0.0,0.0,0.0,0.0013123271334238976,0.0,0.0,8.228340346668708e-06,,0.006301846086107122,
PAIL45P_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002989412862744162,-4.484694089995313e-06,0.0,0.0,-0.0001776042886764501,0.0,0.0,-0.00016840873679909002,0.0,0.0,0.0,0.0,-1.8311487372480178e-06,0.0,-0.00028026079144591494,-1.5388820852987703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013123271334238976,0.0,0.0,-4.0854624646078364e-05,,-5.110889009719074e-05,
PAIL4P_HStn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002989412862744162,4.484694089995313e-06,0.0,0.0,0.0001776042886764501,0.0,0.0,0.00016840873679909002,0.0,0.0,0.0,0.0,1.8311487372480178e-06,0.0,0.00028026079144591494,1.5388820852987703e-05,0.0,-0.0001813293678209363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026052159737773944,-0.27579356994126236,0.0,0.0,0.0,-0.0004803113900469732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2626284299409714e-05,,-0.006250737196009879,
PALFATPtc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008045657809805884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007639174726149651,0.0,0.0,2.48485573327684e-05,,0.00020069775334340673,
PAN4PP,0.0,0.00042277115303614957,0.0015839161274067684,0.0005301238366760094,0.0008134586649367069,0.0,0.00025709280650876526,0.0007502543295642947,0.0007453425897982535,0.00044496096373928146,9.375649172823186e-05,0.00082425492114266,0.0002484155351239413,0.002006509478652162,0.0002721015524154982,0.0004739771805498569,0.0013292630278547218,0.0007746567773508335,0.0009738781364910985,0.0012418597063477213,0.0002812948181968156,0.0005189517369467296,0.001975256682487361,0.00040987735259855973,0.0,0.0,0.0004048708295619624,0.0,0.008858790557358248,0.0,0.0005702987760743991,0.0005861453393799298,0.0006186262468890969,0.0006584660727905626,0.004106213476977839,0.0,0.0009222828660233663,0.008371200621901631,0.0006090016351124221,0.001247054179101566,0.0,0.00129994424576358,0.00244804968823093,0.009998501495224271,0.0,0.005041491650079133,0.0,0.0,0.0006761972654422391,,0.0014566180641775632,
PANTYLCYStm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PAOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030635631030175053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3257136156656877e-05,,6.470741033131494e-06,
PAPStg,0.0005180984202767565,0.0003642340062024401,0.0002954544227958261,0.00021483770312658032,0.00035019238585608903,1.736462257276128e-05,0.00034892629173887107,0.00035038053522056775,0.0010991768327455556,0.00019561323947997434,0.00045950117876939725,0.0004572524481517307,0.0004252666420618821,0.0003381825526620547,0.0004905956475517579,0.00013016718085373478,0.00022261499604860673,0.00020686722288063865,0.0003763137771517208,8.122225068478778e-05,0.0003545104277897731,0.0002160775345363205,0.0006393033224674502,6.21367498729237e-05,0.0005600093193597865,0.0,0.0,0.0,0.0,0.0,0.0,8.900793854366813e-05,0.0,0.0,0.0,0.0,0.0012448743468990336,0.0,0.0,0.0005487658606909671,0.00010614908591894114,0.0,0.0017968290339054963,0.0,0.0,0.0013518159550709712,0.00030927355837558426,0.0,0.0003490371965393502,,0.00031056986685830407,
PAPtg,0.0005180984202767565,0.0003642340062024401,0.0002954544227958261,0.00021483770312658032,0.00035019238585608903,1.736462257276128e-05,0.00034892629173887107,0.00035038053522056775,0.0010991768327455556,0.00019561323947997434,0.00045950117876939725,0.0004572524481517307,0.0004252666420618821,0.0003381825526620547,0.0004905956475517579,0.00013016718085373478,0.00022261499604860673,0.00020686722288063865,0.0003763137771517208,8.122225068478778e-05,0.0003545104277897731,0.0002160775345363205,0.0006393033224674502,6.21367498729237e-05,0.0005600093193597865,0.0,0.0,0.0,0.0,0.0,0.0,8.900793854366813e-05,0.0,0.0,0.0,0.0,0.0012448743468990336,0.0,0.0,0.0005487658606909671,0.00010614908591894114,0.0,0.0017968290339054963,0.0,0.0,0.0013518159550709712,0.00030927355837558426,0.0,0.0003490371965393502,,0.00031056986685830407,
PCFLOPm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038530679432661715,0.0,0.0,0.0,0.0,0.0,0.0004556976969858473,0.0008829699554941524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.982274988273126e-05,,3.492361609536652e-05,
PCHOL_HSter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PCHOL_HStg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
