Reaction,PN1,PN11,PN12,PN13,PN14,PN15,PN16,PN17,PN18,PN19,PN2,PN20,PN21,PN22,PN23,PN24,PN25,PN26,PN27,PN28,PN29,PN3,PN30,PN4,PN5,PN6,PN7,PN8,PN9,PT1,PT10,PT11,PT12,PT14,PT15,PT16,PT17,PT18,PT2,PT20,PT22,PT23,PT24,PT25,PT27,PT28,PT29,PT3,PT30,PT4,PT5,PT6,PT7,PT8,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
2H3MVc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2H3MVte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HBACACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.89701234635237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.862217505002904,
2HBACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.778974143743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.664027604327476,
2HBBUTte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-440.3173056494866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-8.465574549186767,
2HBFORte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03885391873200719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-204.67006549344362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-3.935769078983859,
2HBLACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.90655921617774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.7926801599392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.266084009179417,
2HBO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HBPPAte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-780.7761229892059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-15.011262084374609,
2HBPYRte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-230.31617180333296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-4.42807651951914,
2HBRETNte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-169.17450965278863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-3.252562197561824,
2HBt2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-111.9454131349101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-284.2367658191367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-7.673422792756608,
2HIVc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HIVte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HYOXPLCte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04399769828181349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0149310907493423,0.0,0.0,0.0,0.0,0.028304305197768546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01993284185233095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018358879616315838,,0.0020631977282586276,
2M3HBUc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HVACc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9352468305437577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007267853292702136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012922529279086e-05,0.0,0.0,0.0,0.0,9.112642939163982e-07,,1.687587844792385e-05,
2M3HVACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9352468305437577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007267853292702136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012922529279086e-05,0.0,0.0,0.0,0.0,9.112642939163982e-07,,1.687587844792385e-05,
2M3OVACm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9352468305437577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007267853292702136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012922529279086e-05,0.0,0.0,0.0,0.0,9.112642939163982e-07,,1.687587844792385e-05,
2M3OVACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9352468305437577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007267853292702136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012922529279086e-05,0.0,0.0,0.0,0.0,9.112642939163982e-07,,1.687587844792385e-05,
2M3OVCOAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9352468305437577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007267853292702136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.012922529279086e-05,0.0,0.0,0.0,0.0,9.112642939163982e-07,,1.687587844792385e-05,
2MCITt,0.0,0.011696187722882338,0.0,0.0,0.0,0.004077545221922926,0.0,0.019504155682502057,0.0,0.0,0.0,0.0,0.005699172966990236,0.0,0.0,0.004017487358487803,0.0,0.0,0.0017734680633622853,0.0,0.0204812308159532,0.0,0.0002344600309763897,0.0,0.0,0.0,0.005523364053833249,0.0,0.0,0.0,0.0036820314164637065,0.004602843869490385,0.0026003022945431543,0.010267440786937873,0.00815615142666286,0.006841221157614037,0.004637259129605027,0.006927590865642827,0.000582279614470957,0.00885816436212144,0.0,0.0,0.0,0.02462424460859476,0.0,1.7775349472735935e-05,0.0,0.0,0.11146678762994632,7.919134571701404e-05,0.0003078813033248438,0.016069058019299372,0.0,0.0,0.002850338928631425,,0.004708903402786753,
2OBUTt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2OBUTtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2OXOADPTm,0.0,0.022078285320618087,0.0,0.0,0.013192702486162384,0.010613373642764727,0.3266248140455989,0.0,0.028894336472174414,0.0,0.0,0.0,0.0,0.007522792855001798,0.08883205361251209,0.0,0.0,0.0,0.0,0.006832646530120856,0.0,0.0,0.0,0.0,0.0,0.11982655404195983,0.16801168212621226,0.14864081957475866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006457297646901501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012182553731751533,0.024083455871146277,,0.018926567195076113,
335TRITHYRt5e,0.0,-0.003794623129866805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013234468942916647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008148707838937237,0.0,0.0,0.0,-0.0010982029454584747,0.0,0.0,0.0,0.0,0.0,-0.009090922574626077,-0.0022742329661362454,-0.00889627722146731,-0.00046785139001234076,0.0,-0.021349440317415896,0.0,-0.0015227613321493391,-0.003982254238346939,-0.00941420902607972,0.0,-0.03206825310248675,-0.004773089920223221,0.0,-0.013989247330001738,0.0,-0.0017466358346311303,-0.0034137216991006855,-0.010735144345720591,0.0,0.0,0.0,0.0,-0.0006141678311918671,,-0.002580302581566821,
34DHMORx,0.0,3.15696027131632,-297.887511913556,0.0,0.0,0.0,309.3842080375236,-200.32556038164876,0.0,0.0,479.0249894057791,0.0,0.0,0.0,0.0,0.0,577.9568307162025,-9.02525313669928,-539.1648130944781,0.0,0.0,589.1008612472223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.7024468210775,0.0,0.0,-232.01351563820356,274.8781678630741,413.2829807146,-221.9682574834981,3.061783935134246,465.9110920306493,840.8315340869276,525.4344263506997,28.242332463419167,0.0,0.0,40.64267952955624,-360.7024413302443,-300.17278008618194,353.1143984043073,-178.7762782301955,921.709834835573,-13.623184465983487,-156.60889862465953,0.0,-76.94704654495999,376.72073817138136,32.92983489393635,,63.478193157655625,
34DHMORy,0.0,-3.15696027131632,297.887511913556,0.0,0.0,0.0,-309.3842080375236,200.3255603816477,0.0,0.0,-479.0249894057791,0.0,0.0,0.0,0.0,0.0,-577.9568307162025,9.025253136699382,539.1648130944781,0.0,0.0,-589.1008612472223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.7024468210775,0.0,0.0,232.01351563820356,-274.8781678630741,-413.2829807146,221.9682574834981,-3.061783935133784,-465.9110920306482,-840.8315340869276,-525.4344263506997,-28.242332463419167,0.0,0.0,-40.64267952955677,360.70244133024534,300.17278008618194,-353.1143984043062,178.7762782301955,-921.709834835573,13.623184465983272,156.60889862465953,0.0,76.94704654496009,-376.72073817138244,-32.92983489393635,,-63.47819315765551,
34DHOXMANDte,0.0,0.009181146537029868,0.009378920713404638,0.033508748811879305,0.0,0.0,0.002947315416948471,0.018445710095561046,0.0,0.0,0.009129932220555423,0.0,0.0,0.0,0.0,0.0,0.02601887980886931,0.023309582068027024,0.009696606944065597,0.0,0.0,0.0016690406996739844,0.021658100407246413,0.0,0.0,0.0,0.0,0.0,0.008433120202533624,0.002861210380856711,0.0,0.019353379266401197,0.02564741032392108,0.013395155416387784,0.012696267327104858,0.014599131538528314,0.010767828100926602,0.010834924815714735,0.014204619917536424,0.010202130610062365,0.024052030241798788,0.0,0.010858000720484472,0.016279549439005073,0.005761529868870847,0.021392516597419843,0.018681821658764836,0.011883689632125985,0.012660507572400065,0.003696947881699995,0.014001969558404853,0.01969940673669035,0.013815732847222664,0.0056973999679188056,0.00643157606837951,,0.008584997041394067,
34DHOXPEGOX,0.026218244150677944,0.0,0.0,0.0,0.0,0.0,0.008815990450699659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007380499120513624,0.0,0.0,0.006048121919774597,0.017271466466803817,0.0,0.03994643926682801,0.0,0.0,0.012152663730574026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005816518245573693,0.0,0.0,0.001042908217838344,0.0,0.0,0.013269031106649872,0.0,0.0,0.0,0.0,0.0021597730309063684,,0.0026472282681614823,
34DHOXPEGt,0.026218244150677944,0.0,0.0,0.0,0.0,0.0,0.008815990450699659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007380499120513624,0.0,0.0,0.006048121919774597,0.017271466466803817,0.0,0.03994643926682801,0.0,0.0,0.012152663730574026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005816518245573693,0.0,0.0,0.001042908217838344,0.0,0.0,0.013269031106649872,0.0,0.0,0.0,0.0,0.0021597730309063684,,0.0026472282681614823,
34DHPHAMT,0.0,0.002348341263725928,0.0034078819105994784,0.0,0.0,0.0,0.003990606078371746,0.009538276459881825,0.0,0.0,0.0013835198840334486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00809957140862812,0.0,0.0,0.0037563988049304033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006937272145616436,0.0,0.016786683121586102,0.0009348884251680036,0.006829172392021913,0.005128532839106067,0.002335676624090968,0.0031086388862467352,0.003456373752288147,0.00019872855583147708,0.011098705691863057,0.0007451846763081551,0.0,0.0,0.005294989322747595,0.0018979043692137513,0.01041659082905619,0.0008895112104872044,0.0006707991641218789,0.0,0.0008703371574130736,0.008595182889319451,0.0,0.001884243410475842,0.0005545236606119542,0.0013808164315781946,,0.002283017133408651,
34DHPHELAT1tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPHEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPLACOX,0.0,0.00034422779460494636,0.0,0.0,0.0,0.0,0.00023334470379493088,0.0025744753084284097,0.0,0.0,0.0005906898460601648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014987394634783514,0.0,0.0,0.0012372817925074846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005111235548260333,0.0,0.0,0.0,0.0011567417763154923,0.00024580668173774145,0.0020546864890076066,0.0,0.0,0.00019872855583147708,0.0031819758539565358,0.0,0.0,0.0,0.0005191804625914335,0.0,0.01041659082905619,0.0008395898065106945,0.0,0.0,0.0,0.0019265952413238324,0.0,0.0,6.35393676807987e-05,0.0002994918943020568,,0.000567942405030461,
34DHPLACOXy,0.0,0.0020041134691209817,0.0034078819105994784,0.0,0.0,0.0,0.0037572613745768153,0.006963801151453415,0.0,0.0,0.0007928300379732837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066008319451496674,0.0,0.0,0.002519117012422919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018260365973559595,0.0,0.016786683121586102,0.0009348884251680036,0.00567243061570642,0.0048827261573683245,0.0002809901350832578,0.0031086388862467352,0.003456373752288147,0.0,0.007916729837906521,0.0007451846763081551,0.0,0.0,0.004775808860156028,0.0018979043692137513,0.0,4.9921403976551794e-05,0.0006707991641218789,0.0,0.0008703371574130736,0.0066685876479955115,0.0,0.001884243410475842,0.0004909842929311629,0.0010813245372760247,,0.0017150747283781898,
34DHXMANDACOX,0.0,0.006775889817146593,0.0071334069995449105,0.033508748811879305,0.0,0.0,0.0010938729366245252,0.014825817172065303,0.0,0.0,0.004015370898501215,0.0,0.0,0.0,0.0,0.0,0.0,0.011969017327959618,0.005864569149656951,0.0,0.0,0.0002687444630790591,0.021658100407246413,0.0,0.0,0.0,0.0,0.0,0.008433120202533624,0.0,0.0,0.0,0.01701580236080191,0.007075496677794395,0.004752491912024074,0.004725535608103841,0.0027849777416494815,0.0020841364208753024,0.004033344333122984,0.006695697851214404,0.013319187866736732,0.0,0.0,0.00415060538557156,0.002940550421289154,0.008570593265394486,0.0068341315015023885,0.006180415877627142,0.003845064198076778,0.0018762169483316291,0.007446119899079166,0.0,0.006860375419077576,0.0021827137371601122,0.004243387815710931,,0.003981863060448348,
34DHXMANDACOXy,0.0,0.002405256719883274,0.0022455137138597267,0.0,0.0,0.0,0.0018534424803239458,0.0036198929234956406,0.0,0.0,0.005114561322054106,0.0,0.0,0.0,0.0,0.0,0.02601887980886931,0.011340564740067404,0.0038320377944086473,0.0,0.0,0.0014002962365948176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002861210380856711,0.0,0.019353379266401197,0.008631607963119037,0.006319658738593389,0.007943775415080786,0.009873595930424368,0.007982850359277018,0.008750788394839329,0.01017127558441344,0.0035064327588479613,0.010732842375061911,0.0,0.010858000720484472,0.012128944053433514,0.0028209794475816934,0.01282192333202523,0.011847690157262338,0.005703273754498844,0.008815443374323126,0.0018207309333682586,0.006555849659325471,0.01969940673669035,0.006955357428144978,0.003514686230758586,0.0021881882526685785,,0.0046031339809457185,
34HPLFM,0.0003155636513706682,0.0,0.0,0.0,0.00017326733488130577,0.0,0.00020697637581094548,0.0,0.0,0.0,0.0,8.3389305710539e-06,0.0003194613237088044,0.0,0.0010963081632034645,0.0,0.0002209333000103247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015396119677407773,0.0,0.0,0.0,0.00033219187669915497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987562366756387e-05,0.0,8.319690377199594e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001006918482244607,,5.777930239953816e-05,
34HPPOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34HPPte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014424856198359386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.0001833670138735405,
35CGMPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIB_Dtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007085925291231054,0.0,0.0,0.0,-0.002349550003784083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01349415451886429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024643836921456975,,0.0003429497809872254,
3AIBt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3DPHBH1,0.0003155636513706682,0.0,0.0,0.0,0.00017326733488130577,0.0,0.0,0.0,0.0,0.0,0.0,8.3389305710539e-06,0.0003194613237088044,0.0,0.0010963081632034645,0.0,0.0002209333000103247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015396119677407773,0.0,0.0,0.0,0.00033219187669915497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987562366756375e-05,0.0,8.319690377199594e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.069086408318397e-05,,5.3552790755262375e-05,
