Reaction,BLN1,BLN10,BLN11,BLN12,BLN13,BLN14,BLN15,BLN16,BLN17,BLN18,BLN19,BLN2,BLN20,BLN21,BLN24,BLN25,BLN26,BLN27,BLN28,BLN29,BLN30,BLN5,BLN6,BLN7,BLN8,BLN9,BLT1,BLT10,BLT11,BLT12,BLT14,BLT16,BLT17,BLT18,BLT19,BLT20,BLT21,BLT24,BLT25,BLT26,BLT27,BLT28,BLT29,BLT3,BLT30,BLT4,BLT5,BLT6,BLT8,BLT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
PLA2,0.0,0.0,2.7636478456850566e-05,0.0001315690954362964,0.0004215122767630379,5.501417981914221e-05,0.0,4.722160887519598e-05,0.00021654377498921576,9.396385593602383e-05,6.531692966023841e-05,7.909336986877039e-05,0.0,0.0001045345313857824,0.0,0.0,0.00028308582279709503,0.0,0.0,9.99583540911329e-05,0.00179066856543578,0.0,0.0,0.00033456359146411707,0.0014082679662250738,0.0,0.0005508460928457602,0.0,0.0,0.0002071456424440019,0.0009519364799946084,0.0,0.002834301856708512,0.00040159792918551836,0.0,0.0008800525376104636,0.0018192217911570318,0.0001197960426338221,0.0010861909253203428,0.0010187609335983764,0.0031454439438696265,0.00012669706084917276,0.0006798567753043595,0.0,0.002593117736518098,6.563019899108416e-06,8.323735728601996e-05,0.0007577153353661713,0.001100358075053611,0.000210134615929422,0.00017797623700275097,,0.0005208185423518814,
PLA2_2,0.0,0.0,0.0,0.0,0.003670076313928248,0.0,0.0,0.0,0.0,0.0,0.0,0.0007269537186073792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001574984656512043,0.0003119329383278052,0.0,0.0006113990551392175,0.00997595507542302,0.00770816163574563,0.0,0.0033667803495835277,0.0,0.0,0.0,0.013222520176762417,0.0,0.02064650785357262,0.0,0.0,0.0,2.0547368351436008e-05,0.00015010385575430724,0.005109072114148578,0.012823034492942413,0.0068538638205387,0.0,0.0064756607477524306,0.0,0.009666887709856692,0.0,0.0,0.0007664533489241392,0.004958030311063948,0.0,0.0007284960591714625,,0.002441600368249182,
PLA2_2e,0.0,0.0017109083013325441,0.003349171679819682,0.001897794587215779,0.026876484312152272,0.0009356173680620301,0.0019026331482611231,0.0005950035832127678,0.003446474997967075,0.00041565676317858454,0.0027061351541604567,0.0022389615036643652,0.0018030681128376697,0.00029421241417703297,0.0682378781292032,0.020747584101027602,0.05383650568096928,0.001533879253299111,0.0004301638741464793,0.002900923026844446,0.02684324291725895,0.022195722283683966,0.0032795219124814095,0.035170453024335996,0.019296683605782423,0.002298504562929847,0.011050065552134407,0.001984955873773905,0.010146535905110301,0.0024438453563585816,0.0,0.0,0.0,0.0,0.0,0.0,0.002931798324170872,0.0020445823430994955,0.00869939348749306,0.04771548008205391,0.007727019414601123,0.0,0.04600957213855236,0.0,0.016976720085317483,0.0,0.0024813571596506157,0.04198105430787819,0.0,0.0,0.013430417841443928,,0.011391663889027345,
PLA2_3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010454122897072296,0.0,0.0,0.0,0.0,0.0,0.0,0.007126019544398084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01168037668145801,0.0,0.0,0.0,0.0,0.0,0.0070464320020436535,0.0,0.027331054941446022,0.0,0.17727745971482406,0.0,0.00561485382115716,0.0014267193226395756,0.0,0.0,0.011840743963625389,0.0,0.000735649709900199,,0.005855498809696687,
PLA2_4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005330382676137472,0.0,0.0,0.004029027931743945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5639174836714953e-05,0.0,0.0,0.006274731061333982,0.0,0.0015063535987375554,0.0,0.02671957088010722,0.0,0.0,0.0,0.0,0.0,0.0,0.0017696341015985754,0.00044828583769887314,,0.001034036703501476,
PLA2_5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009811319822005428,0.0,0.0,0.0,0.0,0.0,0.0,0.010009843231000435,0.0,0.0,0.0,0.0,0.0,0.0,0.0032835977505345604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074803097472114525,0.0,0.001703329389099364,0.0,0.03616366105334093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009331075120118126,,0.0015637173226485856,
PLA2_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005901559954056644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013493869130924837,0.0,0.011815497511634151,0.0,0.01145716739962148,0.0,0.0,0.0,0.0,0.0,0.005368431496564083,0.0,0.00030090692211629883,,0.0010629685118815312,
PLA2_7,0.0,0.0,0.0,0.0,0.013707241010388496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011147900600898436,0.0,0.0,0.0,0.0,0.0,0.0,0.010622606250328945,0.0,0.0,0.006824349446018159,0.0,0.0,0.0,0.0011596106268769223,0.0,0.0,0.0,0.0,0.00036422966746150283,0.0,0.0,0.013840007733739836,0.031209946149633634,0.008188873620783401,0.0014974518583631058,0.061099023257742205,0.0,0.0,0.0010316121580090153,0.0011455096310452714,0.0,0.009364606715416474,0.0,0.0018049518137492535,,0.003881179313150664,
PLA2_8,0.0,0.0,0.0,0.0,0.01157628847909054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010800815198881021,0.0,0.0,0.0,0.010360777829021988,0.0,0.0,0.01183500300907723,0.010526793296326923,0.0,0.0,0.0,0.0,0.0,0.008624402824170051,0.0,0.005066014955636215,0.0,0.0,0.0,0.0,0.0,0.014061476830679223,0.012262896854802051,0.005826890481563282,0.0,0.0162219544497697,0.0,0.017967255504995745,0.0,0.0,0.0,0.015381866843767307,0.0021055301781369475,0.002299182028812328,,0.003481065934202384,
PLMCOAPTr,0.026570608798267985,0.005870059282635744,0.019409072815565618,1.844236099365854e-05,0.03824555422575244,0.07978456336903308,0.0,0.024938117557062076,0.006937196129761238,0.23276691704631938,0.003929199199430035,0.0,0.043798938766245236,1.616591995688751e-05,0.0004403890901208829,0.21825546161060605,0.08618451502410446,0.004083477424296191,2.3128258903028657e-05,0.003989717298529501,0.04682591946805586,0.08377582713944251,0.011948518243739164,-0.04323856859574327,0.06857961757859969,0.0,0.005961411661129326,0.004000441486312449,0.04987591887335543,0.03421406320784271,0.07129193345140354,0.004334370874342186,0.09309611539476206,0.01344033829627539,0.007365626229926134,0.0,0.0,0.027215513322962164,0.022576312525452037,0.0,0.05877351017064755,0.0,0.0,0.07247178842767706,0.0,0.021466051025677634,0.0,0.48744159707437507,0.03302065834559336,0.3035020860858162,0.04066972206545522,,0.0483566380380629,
PMANM,-0.0006935725244374668,-0.02091820644925648,-0.004739419960252897,-0.00010847988100717284,-0.015204997560491988,-0.001481791103879992,-0.0013259473970555517,-0.0010267348069118343,-0.001859587266661838,-0.00892956583028345,-0.002944237370973865,-0.0011870125263863448,-0.0019168898215723863,-0.0003401980946190217,-0.04467051535624089,-0.01393038636779,-0.00788290405154783,-0.0016856326321261796,-0.003743884160890363,-0.002161121678387642,-0.030528046220807865,-0.013180343195263485,-0.0003974567841217347,-0.004092891483745081,-0.026535581536707847,-0.0002808365844947521,-0.005025604676148935,-0.001152708166813592,-0.041201298701264724,-0.00012010603328127871,-0.008054631576624355,-0.0014179603064754342,-0.016543176856396436,-0.0020980547545145305,-6.635186690044346e-06,-0.002330606515318898,-0.002492149525532826,-0.002187580828610349,-0.010176788739342624,-0.016875739547805167,-0.050797154735985485,-0.0010218049620059977,-0.027705256907175534,-0.01568910410440375,-0.01612950457448234,-0.00020655637461180787,-0.0016300017464981901,-0.008144009471951664,-0.027966581972279577,-0.0006964551288625986,-0.008495452811881394,,-0.010226809241626712,
PMEVKc,0.010302543637497129,0.005870059282635744,2.8025958755033193e-05,1.844236099365854e-05,0.012525446258404425,2.308688314435629e-05,2.4422424019829273e-05,2.8968285441395853e-05,5.794520579170255e-05,2.93111917335622e-05,4.499922411694186e-05,0.00015487076798524586,0.0018307292956869603,1.616591995688751e-05,0.0004403890901208829,0.01927921672039027,0.00039556876589087633,0.004083477424296191,2.3128258903028657e-05,0.0031760120459990117,0.04873005860660304,0.0009151137303998357,0.0005584832348463209,0.00010151918704027971,0.0007415964280284999,3.9018412813950956e-05,0.02416715033288423,0.007613265965194852,0.017607376135814878,0.0006576317830470767,0.015876222410832776,0.004334370874342186,0.02229920518402081,0.009428983702222426,0.002692446809905375,0.0028274331130504465,0.000983399555977725,0.004143656009862082,0.022576312525452037,0.003300983211601712,0.060800335755550175,0.0009631731526132053,0.0043651465687580765,0.035512750680106855,0.01487892984987035,0.002002518442638371,0.002572294497219134,0.0003803368089508951,0.02403155158035366,0.002273534445885091,0.005077570921374186,,0.008607597511251461,
PMEVKx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PMI12346PH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014352876525716844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0002859628190504298,
PMI12346PHn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PMTCOAFABP1tc,0.027954082514416778,0.005870059282635744,0.019409072815565618,1.844236099365854e-05,0.03985346989500787,0.07984194653917684,7.39016544368687e-05,0.024985339165937204,0.006937196129761238,0.23320012891523473,0.0039945161290902125,0.0009556037778136337,0.043798938766245236,0.00012070045134266976,0.001991351899467007,0.2258963212347969,0.08646760084690178,0.0042213344049482895,2.3128258903028657e-05,0.003989717298529501,0.050520727172038815,0.09230810602083099,0.011948518243739164,0.004271575146722798,0.06857961757859969,0.0,0.01052977349971068,0.0044582775525127405,0.06351691151410936,0.03421406320784271,0.07129193345140354,0.004498181653279557,0.10938247414952647,-150.3797458205552,61.02058090850821,0.005707075522333135,0.0008007476958074622,0.0,0.02366250345077238,0.0038411851059420047,0.07304450419472523,0.0006220365243409008,0.012335342516846412,0.0,0.0,0.021466051025677634,0.0003552242636183064,0.4896230690139954,0.03302065834559336,0.3040110836587674,0.044143887377574395,,-1.1930734217766965,
PMTCOAPTp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000374909134642361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823230123521727e-05,,8.76654244646317e-06,
PMTCOAPTr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150.3975388577917,61.011912381832765,0.0,0.0,-0.02741878167998305,0.0,0.0,0.0,0.0,0.0,-0.07925677148435017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1.245067762460016,
PMTCOAtxc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PNP,0.0,-0.00016148457186392724,0.0,0.0,0.0,0.0,0.0,-0.0008634251732674845,-0.003601673188845126,-0.00044619155860742515,0.0,0.0,-0.002364957554654179,0.0,0.0,0.0,0.0,0.0,0.0,-0.00011495398245656716,0.0,0.0,-0.009508818195875703,0.0,-0.023333989173115532,0.0,-0.013531507457580834,-0.0055051355625789136,0.0,0.0,0.0,0.0,-0.05244989172345179,-0.004723095836650911,0.0,-0.0019249070143307827,-0.0009843728882070128,0.0,0.0,0.0,0.0,-0.0027789611935146214,0.0,0.0,0.0,-9.005806726245653e-05,0.0,0.0,-0.04283005831093908,-6.218374150133445e-05,-0.0006492865722341186,,-0.003607302552093176,
PNTEH,0.0,0.001928086147738897,0.0,0.0,0.0,0.0,0.0,0.003344778619637972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010023559042214067,0.0,0.0015513635191767158,0.0,0.0015808595443220503,0.0,0.0,0.001453910351159988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005021160961855818,0.0,0.0,0.0,0.005888283488203617,0.0,0.0,0.0,8.316200728735489e-06,0.0,0.0,0.0,0.0006559697914979803,,0.0006677345765887006,
PNTK,0.0,0.001997373278079096,7.096352559563978e-05,9.265585397229448e-05,0.000826630628666494,6.366710131644586e-05,0.0,0.003421398963029426,0.00019982498597056203,0.0,7.688246400178209e-05,0.0,4.1815981807959076e-05,8.108875879022838e-05,0.0009226898171889639,0.0,0.000443104996236361,2.9208314562654342e-05,4.2353983183221705e-05,6.276029474416893e-05,0.0007671366158740016,0.0,6.770502716842643e-05,0.010023559042214067,0.0011082159192311828,0.0016007452340232233,0.0,0.0015808595443220503,0.0,6.181484282344946e-05,0.002145898247927679,4.18183148743246e-05,0.0,0.00027695688298466853,3.5590431820523434e-05,0.0,0.0007085055373134512,1.0395028168975873e-05,0.005862499454321465,0.0,0.0,0.0,0.005888283488203617,0.0,0.0005694427090464771,5.3088213347371085e-05,8.316200728735489e-06,0.00018803550825558565,0.001634208687817197,0.0,0.0008331241925187751,,0.0008926449206276778,
PNTOt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.181484282344946e-05,0.0,4.18183148743246e-05,0.0,0.00027695688298466853,3.5590431820523434e-05,0.0,0.0007085055373134512,1.0395028168975873e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3088213347371085e-05,0.0,0.0,0.001634208687817197,0.0,0.0,,6.083988333179287e-05,
PNTOt2e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PNTOt5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
PNTOte,0.0,6.928713034015291e-05,7.096352559563978e-05,9.265585397229448e-05,0.000826630628666494,6.366710131644586e-05,0.0,7.662034339151933e-05,0.00019982498597056203,0.0,7.688246400178209e-05,0.0,4.1815981807959076e-05,8.108875879022838e-05,0.0009226898171889639,0.0,0.000443104996236361,2.9208314562654342e-05,4.2353983183221705e-05,6.276029474416893e-05,0.0007671366158740016,0.0,6.770502716842643e-05,0.0,0.0011082159192311828,4.938171484648617e-05,0.0,0.0,0.0,0.0,0.0006919878967676912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008413384924655378,0.0,0.0,0.0,0.0,0.0,0.0005694427090464771,0.0,0.0,0.00018803550825558565,0.0,0.0,0.0001771544010207949,,0.0001640704607070662,
POCDPRBTLT2g,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
POCDPRBTLTg,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
POGLCNACTg,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
POGLUTr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
POMGNGALNTr,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
POMGNT2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046949128397606477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.049734204726492e-05,
POMGNTr,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
POMKr,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
POXYLTg,0.0,0.0,0.0,0.0,0.0,0.0001908043497209424,0.000440914542688283,0.0,0.0,0.0021014616172685806,0.0008461001609773392,0.0002951465722433084,0.0,0.0003401980946190217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690038842534543,0.0,0.0002768597731109017,0.0,0.0,0.0035923855130342327,0.0,0.0,0.0,0.0,0.0,0.0,0.0003057418681653619,0.0011668155539377994,0.0,0.0,0.001675840875607952,0.0223036250587384,0.0,0.0,0.0,0.0,0.00016429395011567167,0.00037558044438691564,0.0,0.0,0.0,0.00018187881019270563,,0.0006915439693345215,
PPA,0.0,190.56677023433716,0.0,0.0,0.0,125.36425399047042,0.0,252.74655630753568,187.94541674791023,0.0,0.0,255.36958760563573,0.0,0.0,69.47074542303527,285.36055248286095,0.0,0.0,165.20745728660836,278.14520032329835,247.6589212340286,0.0,0.0,0.0,0.37930374876422174,0.0,0.21227708000868817,142.9678442691788,0.0,0.0458042383227457,0.1292327472532739,126.5735590694447,75.01276367119127,0.03829330197351257,145.0108991363697,0.0,247.7853385794021,0.0,0.482041338269587,0.0,104.884075249593,0.0,1.1164736492398026,142.9854020257287,187.5781972190683,0.0,0.06396680860696158,0.43232164206051,0.36590015849580965,155.73112365220334,83.85496520280938,,66.90989084748392,
PPABHBte,0.0,0.0,0.0,0.0,0.0,238.8971301702128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-517.4251304363327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.322651788509013,,-2.7976638937178913,
PPABUTte,0.0,0.0,0.0,0.0,0.0,566.3128061074405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-142.26872320089043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9809218936242,,9.145076988775015,
PPAer,0.05037787090679593,0.0,157.49276578096627,235.2155441321446,163.6226417852958,0.0,376.04408777780856,0.0,0.0,154.2983603827258,124.98906786346319,0.0021484542184364535,239.6698404242985,164.17232936990337,0.0,0.0,139.06882818561053,199.78728799421384,0.0,0.0,0.04848412662864665,265.78614482302856,172.76855558709477,101.73629455713105,0.0,288.66429533416675,0.053538602239614624,0.014281542410460181,1.5896583952189292,0.0,0.16985656999341758,143.6491858182731,0.0,0.02311124188364778,0.023675931810710284,0.12287175984082985,0.019130105622491136,0.030913150766490854,0.0,145.32882193129535,0.2214268228412298,211.31936024771065,0.33932447923204634,0.011837583560035586,0.009878625477850286,168.4592560096854,0.0008574314990729866,0.0,0.0,0.6123680184463828,106.59938846546163,,65.34781251236382,
PPALACte,0.0,0.0,0.0,0.0,0.0,503.08355766406436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410.98843392811006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6823044901441,,3.9829237814828495,
PPAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002390969401652235,0.0,0.0,0.041366253935861956,0.0,0.0,0.0,0.00034871137646004123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004144316916399181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.783713126571025e-05,0.0023501621058193167,,0.001089385340610856,
PPAn,0.0,0.0,0.0,0.0,0.0,0.0024318476587259392,0.0,0.0015028031645711632,0.0017753384914260333,0.0,0.0,0.0,0.0,0.0,0.01507452643524965,0.0,0.0,0.0,0.0,0.0,0.0295220190814963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02364184094332312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022694717944138087,0.0,0.0002274066710960271,0.0,0.0,0.0,0.002657186679153701,,0.0021727803090453614,
PPAPA,0.0,0.0016347362047177787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014201229457457267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032171004573890646,0.0,0.0,0.010236383136287877,0.0,0.0,0.0,0.0,0.0,0.0,0.0014087997768001,0.0,0.0,0.0004953177564831665,0.007193284594147563,0.0,0.0,0.0,0.0,0.011574785565757941,0.0007709108028017301,0.0,0.0,0.022409145574360394,0.0,0.0,0.0,0.0002390071266080814,0.0,0.0015843336787743974,,0.0019822466117812676,
PPARETNte,0.0,0.0,0.0,0.0,0.0,-37.571505718455036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.17587068827766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.609052662258177,,2.052173935804329,
