Reaction,KN1,KN10,KN11,KN12,KN13,KN14,KN15,KN16,KN17,KN18,KN19,KN2,KN21,KN22,KN23,KN24,KN25,KN26,KN27,KN28,KN3,KN30,KN4,KN5,KN6,KN7,KN8,KN9,KT1,KT11,KT15,KT16,KT17,KT19,KT2,KT20,KT21,KT22,KT23,KT26,KT27,KT28,KT29,KT30,KT4,KT6,KT7,KT8,KT9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
Rtotaltm,-0.001860158642055282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013732334943110805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006848833678881958,-0.0012166166869811347,0.0,-0.0023809741876522432,0.0,-0.0014602822135140708,0.0,-0.01023861886755622,0.0,-0.003234685764277808,0.0,0.0,0.0,-0.003036710868838864,0.0,-0.011568459165794829,0.0,-0.024150887225319606,0.0,0.0,-0.027059433595192244,-0.0005140571484664392,,-0.002274822091661279,
Rtotaltp,0.0,-0.0003426505516604752,0.0,0.0,-8.158146543429448e-05,-6.029754252351116e-05,-0.00011386716731325964,-0.001929082556058932,0.0,0.0,0.0,0.0,-7.834486532864522e-06,-0.0002418260862935146,-1.2420365230634478e-05,-0.0002453513295581348,-0.00017323143455039378,0.0,0.0,0.0,0.0,-0.00035098433004249495,-2.8611128491881236e-05,0.0,-0.0019330227947309533,-6.361415973206531e-05,0.0,0.0,-0.00038060729945927106,-0.0019383678122710467,-0.00044240728604855525,-0.00018217580784321316,-8.542255166741982e-05,-0.00011622254126971455,-0.0004906702603222575,-0.0016175670820952192,-0.0001517403429337587,-7.667766525977028e-05,-0.0005106906194762763,-0.0003201748281336131,-5.883704030094788e-05,-0.0007216350644521634,-0.00023115555752989284,-0.0032266787985940513,-0.000516894309289158,-0.0005682846326504645,-0.0007540194944820304,-0.0014208675227831633,-0.0010996604290397977,-0.0001628082309455152,,-0.00044669449396036467,
RU5Ptr,0.012459143314325884,-0.013899874833623451,-0.0002321731166728217,0.00115339766184582,-0.014509218362996653,-0.005383739046533572,0.00528025598225674,0.028006318052479287,-0.062287290489660606,0.0004606385271739178,-0.00015926729020203823,0.0,0.011081037856446065,-0.01464976229081136,0.002577683633907784,0.01210046243117908,-0.0018894465562002876,-0.0009452274560515249,-0.004507680786034297,-0.004341646948656996,0.012614351776892076,-0.0007160349664960933,-0.00030396468888575827,-0.0015365618548965718,0.004290637450011632,0.007378634788801829,-0.0009092695793412384,0.029718530334941082,0.02961188126607423,0.0,0.0977513319370754,0.17066970209295515,-0.0005781823756685101,0.0016872270334904174,-0.004705224627062058,0.009180869196471014,0.0,0.008461321687384662,-0.004147427655058282,-0.11775482737158999,0.005099393937412272,0.10793167488253579,0.12414679008332097,0.024069651195357363,0.008286461015819972,0.012241373489593949,-0.009176487258116595,0.007860528834671468,0.47033646756855346,-0.002638490196669216,,0.021016644706998995,
S23T2g,1.2036395194902601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133776631972195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6546557133834997e-05,0.0,0.00023882688488928135,0.00013484607935447114,0.0,0.00011025849043795136,1.496946693963034e-05,0.0,0.0,0.00019777538971812233,0.0002048415540604229,2.8115434960502116e-05,0.0010167281293078812,9.891043754792e-05,0.0,0.00026948742642009466,0.0,0.00029833963041664353,0.0,0.0001476113113260101,3.0160715379341844e-06,,6.422982930776407e-05,
S23T3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S23T4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002933470523001074,0.0,0.0,0.0,0.0,0.0,0.0,0.00010295431008434682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028171886644318323,0.0,0.0,0.0,3.677971105574342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4896965556159476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574021241358145,2.5593151607995574e-05,,2.201824486961924e-05,
S23Tg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
S26Tg,8.192094844342238e-06,0.0,0.0,6.975195003241457e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.94420714295101e-05,0.0010538166228505161,0.0,0.0,4.549724798056478e-05,3.678722644519697e-05,8.175885556152408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002795281906452689,0.0,0.0,0.0,0.0,0.0,0.00015945131288795962,0.0003323092881178648,6.318178655785321e-05,0.0,3.497824089065977e-05,0.00016991951827924465,0.003232847538791829,4.9810806263689993e-05,0.0004560237760759451,0.0,0.000314126782512212,0.0,0.00045707350093161244,0.0011095759138490837,0.0003033834386306723,0.001162575747622577,0.001677668062835757,9.715467969806419e-05,0.0018377795063080787,0.0,7.468037116680123e-05,,0.000294198371543701,
S2L2FN2M2MASNt,8.192094844342238e-06,0.0,0.0,6.975195003241457e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.94420714295101e-05,0.0010538166228505161,0.0,0.0,4.549724798056478e-05,3.678722644519697e-05,8.175885556152408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002795281906452689,0.0,0.0,0.0,0.0,0.0,0.00015945131288795962,0.0003323092881178648,6.318178655785321e-05,0.0,3.497824089065977e-05,0.00016991951827924465,0.003232847538791829,4.9810806263689993e-05,0.0004560237760759451,0.0,0.000314126782512212,0.0,0.00045707350093161244,0.0011095759138490837,0.0003033834386306723,0.001162575747622577,0.001677668062835757,9.715467969806419e-05,0.0018377795063080787,0.0,7.468037116680123e-05,,0.000294198371543701,
S2L2FN2M2MASNtly,0.0,0.0,0.0,6.975195003241457e-05,0.0,0.0,0.0,0.0,0.0,0.0,7.94420714295101e-05,0.0,0.0,0.0,4.549724798056478e-05,0.0,8.175885556152408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015945131288795962,0.0003323092881178648,0.0,0.0,3.497824089065977e-05,0.00016991951827924465,0.003232847538791829,4.9810806263689993e-05,0.0004560237760759451,0.0,0.000314126782512212,0.0,0.00045707350093161244,0.0011095759138490837,0.0003033834386306723,0.001162575747622577,0.001677668062835757,9.715467969806419e-05,0.0018377795063080787,0.0,1.2135184496309397e-05,,0.00026113479880132174,
S2L2N2M2MASNtly,8.192094844342238e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010538166228505161,0.0,0.0,0.0,3.678722644519697e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002795281906452689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.318178655785321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.254518667049183e-05,,3.306357274237906e-05,
S6T10g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T11g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T12g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T13g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T14g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T15g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T16g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002933470523001074,0.0,0.0,0.0,0.0,0.0,0.0,0.00010295431008434682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028171886644318323,0.0,0.0,0.0,3.677971105574342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4896965556159476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574021241358145,2.5593151607995574e-05,,2.201824486961924e-05,
S6T17g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002933470523001074,0.0,0.0,0.0,0.0,0.0,0.0,0.00010295431008434682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028171886644318323,0.0,0.0,0.0,3.677971105574342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4896965556159476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574021241358145,2.5593151607995574e-05,,2.201824486961924e-05,
S6T18g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002933470523001074,0.0,0.0,0.0,0.0,0.0,0.0,0.00010295431008434682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028171886644318323,0.0,0.0,0.0,3.677971105574342e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4896965556159476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002574021241358145,2.5593151607995574e-05,,2.201824486961924e-05,
S6T1g,1.2036395194902601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133776631972195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6546557133834997e-05,0.0,0.00023882688488928135,0.00013484607935447114,0.0,0.00011025849043795136,1.496946693963034e-05,0.0,0.0,0.00019777538971812233,0.0002048415540604229,2.8115434960502116e-05,0.0010167281293078812,9.891043754792e-05,0.0,0.00026948742642009466,0.0,0.00029833963041664353,0.0,0.0001476113113260101,3.0160715379341844e-06,,6.422982930776407e-05,
S6T2g,1.2036395194902601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133776631972195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6546557133834997e-05,0.0,0.00023882688488928135,0.00013484607935447114,0.0,0.00011025849043795136,1.496946693963034e-05,0.0,0.0,0.00019777538971812233,0.0002048415540604229,2.8115434960502116e-05,0.0010167281293078812,9.891043754792e-05,0.0,0.00026948742642009466,0.0,0.00029833963041664353,0.0,0.0001476113113260101,3.0160715379341844e-06,,6.422982930776407e-05,
S6T3g,1.2036395194902601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133776631972195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6546557133834997e-05,0.0,0.00023882688488928135,0.00013484607935447114,0.0,0.00011025849043795136,1.496946693963034e-05,0.0,0.0,0.00019777538971812233,0.0002048415540604229,2.8115434960502116e-05,0.0010167281293078812,9.891043754792e-05,0.0,0.00026948742642009466,0.0,0.00029833963041664353,0.0,0.0001476113113260101,3.0160715379341844e-06,,6.422982930776407e-05,
S6T4g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T5g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T6g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T7g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T8g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6T9g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012611063762895178,4.637439884572884e-05,8.318765259716596e-05,6.0769318128517114e-05,3.3544712263679226e-05,3.3383183863079205e-06,0.0001249206126492882,0.00034508049923859664,9.05651022976182e-06,1.4785817545487095e-05,0.0001118309858602749,9.173841095651461e-05,6.094796599142582e-06,5.265849489968986e-05,0.00016755397830552348,0.0,0.00013590885575704844,0.0001517454677331621,8.163448980514407e-05,7.016300849779388e-05,4.8947073208196345e-05,0.0,,3.994936349278078e-05,
S6TASE10ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE11ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE12ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE13ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE14ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE15ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE16ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE17ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE18ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE19ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
S6TASE20ly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0369569292973738e-05,6.041987056689474e-05,0.0,0.0,3.3383183863079205e-06,0.00010425606795404483,0.000308526482410041,9.05651022976182e-06,3.79123526807361e-07,0.0001118309858602749,3.2352373252215124e-05,6.094796599142582e-06,3.837912111490041e-05,0.00016755397830552348,0.0,6.90128383798389e-05,0.0001517454677331621,8.838752254241895e-06,3.11672578272912e-05,0.0,0.0,,2.527313684296851e-05,
