Reaction,SN1,SN10,SN11,SN12,SN13,SN14,SN15,SN16,SN17,SN18,SN19,SN2,SN20,SN21,SN22,SN23,SN26,SN27,SN28,SN29,SN3,SN30,SN4,SN5,SN6,SN7,SN8,SN9,ST1,ST10,ST11,ST12,ST13,ST15,ST16,ST17,ST18,ST19,ST20,ST21,ST22,ST24,ST25,ST26,ST27,ST28,ST29,ST3,ST30,ST4,ST5,ST6,ST7,ST8,ST9,Normal_Random_Mean,Cancer_Random_Mean,Normal_All_Mean,Cancer_All_Mean
2HBt2,0.0,0.0,0.0,-0.09193691234469184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026720305222252575,,-0.0013970687378495944,
2HIVc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HIVte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2HYOXPLCte,0.0,0.0,0.05128093254770552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006009634369205618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405182594508125,0.004091687335949374,0.03631388519301934,0.0,0.0,0.0,0.0,0.0,0.0,0.044190909619588804,0.08141514757789163,0.056262264369843065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300512871763193,0.0,0.0,0.018966683548299564,0.0,0.00022466562691968148,0.0,0.0,0.0,0.0016796193110960882,0.0,0.018339349615903593,0.005763840129805499,,0.008783142431801302,
2M3HBUc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HBUtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HVACc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3HVACte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVACm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVACtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2M3OVCOAm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2MCITt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2OBUTt2m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030611987754640426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342489265457917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.59601634724569e-05,,0.0006327577650675271,
2OBUTtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002268543932768304,0.0,0.0030611987754640426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03342489265457917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017901076836362466,,0.0006813788077238761,
2OXOADPTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
335TRITHYRt5e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHMORx,0.0,0.0,0.0029242244522597258,-477.2546937282636,0.0,0.0,0.0,0.0,0.0,-31.371419697178947,0.0,32.67040353363051,0.0,0.0,-345.587480476394,0.0,-32.73092064389806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029827183703103754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.254581453562995,,-12.445119970851117,
34DHMORy,0.0,0.0,-0.0029242244522597258,477.2546937282636,0.0,0.0,0.0,0.0,0.0,31.371419697178947,0.0,-32.67040353363051,0.0,0.0,345.587480476394,0.0,32.73092064389806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029827183703103754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.254581453562995,,12.445119970851117,
34DHOXMANDte,0.0,0.0,0.0,0.01612965161269376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545490761378037,0.0,0.022554566219167398,0.003991256327075742,0.0,0.0021285742267932108,0.0,0.04205455330450545,0.01896310857428632,0.0,0.0,0.0001739103907250182,0.0,0.0,0.0,0.0,0.012258168738542552,0.0016952970149597805,0.012107624317160144,0.004090272296880436,0.01647810364561399,0.0,0.0,0.0,0.004483135501019911,0.0016810080829629671,0.0018478507664992131,0.0,0.0,0.0,0.0,0.0,0.020920746006309367,0.006894993323636759,0.0,0.0,0.0004527941964295953,0.0,0.0033067703624443533,0.0,0.006324120295135108,0.0,0.0,0.003768179585206296,0.004334083991324291,,0.00356465349252905,
34DHOXPEGOX,0.009412665266087304,0.031682450324380086,0.11308798496850406,0.045886408677824564,0.0,0.013555199522147279,0.01525809544602558,0.008768915926187061,0.0,0.005427328467444786,0.0507177167009087,0.0026546113558504995,0.016669538430315496,0.011855843143287659,0.0057559779399889,0.0,0.07514141264250976,0.017082402213467837,0.0,0.0037616478218413527,0.00447766519859493,0.00858628824411188,0.004828429608230848,0.01444841487397662,0.020217040756949505,0.045880408114721355,0.050560889274020325,0.010751950337386117,0.0,0.0038157976601663527,0.0,0.03571495427852025,0.0,0.024682646119343458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009594972932666706,0.0,0.0010023246693893664,0.0,0.0,0.0031499248315657166,0.0,0.0,0.0,0.0075913998185733085,0.0,0.0,0.005817334887354804,0.020654244788918898,,0.011698871182840569,
34DHOXPEGt,0.009412665266087304,0.031682450324380086,0.11308798496850406,0.045886408677824564,0.0,0.013555199522147279,0.01525809544602558,0.008768915926187061,0.0,0.005427328467444786,0.0507177167009087,0.0026546113558504995,0.016669538430315496,0.011855843143287659,0.0057559779399889,0.0,0.07514141264250976,0.017082402213467837,0.0,0.0037616478218413527,0.00447766519859493,0.00858628824411188,0.004828429608230848,0.01444841487397662,0.020217040756949505,0.045880408114721355,0.050560889274020325,0.010751950337386117,0.0,0.0038157976601663527,0.0,0.03571495427852025,0.0,0.024682646119343458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009594972932666706,0.0,0.0010023246693893664,0.0,0.0,0.0031499248315657166,0.0,0.0,0.0,0.0075913998185733085,0.0,0.0,0.005817334887354804,0.020654244788918898,,0.011698871182840569,
34DHPHAMT,0.0,0.0,0.0,0.00375998103070962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004294807328816805,0.0,0.009272894553118806,0.006449256766580298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081215747805482,0.00023290521514794356,0.0,0.0036809946397289056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.715299018804054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006832031267639324,,0.0005024764308668304,
34DHPHELAT1tc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPHEt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34DHPLACOX,0.0,0.0,0.0,0.0018029916606157451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014969373865941665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081215747805482,0.00023290521514794356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.715299018804054e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010170329230990588,,0.00012340764851895714,
34DHPLACOXy,0.0,0.0,0.0,0.001956989370093875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027978699422226377,0.0,0.009272894553118806,0.006449256766580298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036809946397289056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005814998344541183,,0.0003790687823478732,
34DHXMANDACOX,0.0,0.0,0.0,0.0027953764808191627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014339399781814076,0.0,0.022554566219167398,0.00119830876939808,0.0,0.00020192241694976329,0.0,0.04205455330450545,0.0,0.0,0.0,0.0001739103907250182,0.0,0.0,0.0,0.0,0.0,0.0016952970149597805,0.0,0.0,0.0,0.0,0.0,0.0,0.004483135501019911,0.0016810080829629671,0.0,0.0,0.0,0.0,0.0,0.0,0.020920746006309367,0.006894993323636759,0.0,0.0,0.0,0.0,0.0033067703624443533,0.0,0.0,0.0,0.0,0.003768179585206296,0.0029773726764167397,,0.002006004372350524,
34DHXMANDACOXy,0.0,0.0,0.0,0.01333427513187445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005311513615962182,0.0,0.0,0.002792947557677662,0.0,0.0019266518098433143,0.0,0.0,0.01896310857428632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012258168738542552,0.0,0.012107624317160144,0.004090272296880436,0.01647810364561399,0.0,0.0,0.0,0.0,0.0,0.0018478507664992131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004527941964295953,0.0,0.0,0.0,0.006324120295135108,0.0,0.0,0.0,0.0013567113149075506,,0.001558649120178526,
34HPLFM,0.0,0.0007416308699831769,0.0,0.0,0.0,7.58167268214499e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017127845681391942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009505280837255825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312429787389921e-05,,3.8808541494061204e-05,
34HPPOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
34HPPte,0.0,0.0,-0.005015540027236665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03811361727876411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02572421311480021,0.0,0.0,-0.004115632774166302,0.0,0.0,-0.007826480942542149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07125055335349953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016260306969420669,,-0.0026380275331239693,
35CGMPtn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIB_Dtm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBt1m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3AIBTm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3DPHBH1,0.0,0.0007416308699831769,0.0,0.0,0.0,7.58167268214499e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017127845681391942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009505280837255825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312429787389921e-05,,3.8808541494061204e-05,
3DPHBH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3DSPHR,3.7436349334918935e-05,0.002200574177698094,0.003799542199516723,9.050260656294735e-05,9.678934235696912e-06,8.115494692068469e-05,0.000306135712747068,0.0009978568636818117,0.0014035983104479825,0.0010032321615131672,0.0015084639701584978,1.1645136142498741e-05,0.0012917666426429722,0.00028579847529014793,0.0008723889296948449,6.27726644286169e-05,0.00019617705997200465,0.0010784333418508126,3.764258088197243e-05,0.0002561156855772196,0.00023349771531572632,0.008420156742456105,0.0030624784268048913,4.007356721243168e-06,0.001111233463649962,0.00024131549272424137,0.0002093196786663705,0.00016494182350349656,0.003055937405596583,0.0003242186977163976,0.0022379758500099467,0.00011693685066949275,0.001032461689931708,0.0009111044498410701,0.0001149526939667428,2.3354607848827292e-05,0.0020204814061214518,0.00018913320953663115,0.01217578089977885,0.0008071680224878868,3.0345579424284287e-06,5.360380650408517e-05,0.000576622894752812,0.0004894344668318976,0.00035912967777825027,0.00022787673861431583,0.0030063384012377807,0.0002691745050599139,0.0004467412469863372,0.004148535091457212,3.5626258130609614e-05,0.0013886961120910559,0.00202670127732105,1.911974213085839e-06,0.0053313850912821495,0.0011748290443655768,,0.0013821801524423493,
3H3MGLTc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3H3MGLTte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD100,0.00024727427092726274,0.004909589766106637,0.004868597428505269,0.0006976466204762411,0.0003129562661358224,0.0003789417024744751,0.000612271425494136,0.004309147174348247,0.004028692033904522,0.0004360627937829631,0.004189345136559363,0.0031480023162150203,0.0027275783292379837,0.0007032091816361875,0.001235290353030691,0.002029675808988085,0.001571033376832322,0.0037597600858459645,0.0012171259018469642,0.0005762539359730189,0.0024698179707907603,0.0036391309685007444,0.006428752441319414,0.00012957288127120808,0.00371646588494211,0.0005598529089204492,0.0004473858662193244,0.0009685679092087174,0.010157484143745833,0.000829399044689123,0.005909843249420641,0.00033748613367849244,0.0037448306411500157,0.003215846181913014,0.004247830835213982,0.00017431468963857353,0.006090563595913561,0.0005223664330046457,0.028644619171623906,0.001971814479884547,9.811864611424717e-05,0.001980813970473122,0.0017358170750141325,0.0015771886224177968,0.0007570428839518036,0.0014576279269027748,0.007207926004855804,0.0007877563117743445,0.0012517524541089823,0.012007594727831373,0.0011519306206077755,0.003794520724955969,0.009345510045195031,7.06529158927585e-05,0.013239610080281499,0.002301740411516013,,0.0035896516681318607,
3HAD100m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD100p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD120,0.00024727427092726274,0.004909589766106637,0.004868597428505269,0.0006976466204762411,0.0003129562661358224,0.0003789417024744751,0.000612271425494136,0.004309147174348247,0.004028692033904522,0.0004360627937829631,0.004189345136559363,0.0031480023162150203,0.0027275783292379837,0.0007032091816361875,0.001235290353030691,0.002029675808988085,0.001571033376832322,0.0037597600858459645,0.0012171259018469642,0.0005762539359730189,0.0024698179707907603,0.0036391309685007444,0.006428752441319414,0.00012957288127120808,0.00371646588494211,0.0005598529089204492,0.0004473858662193244,0.0009685679092087174,0.010157484143745833,0.000829399044689123,0.005909843249420641,0.00033748613367849244,0.0037448306411500157,0.003215846181913014,0.004247830835213982,0.00017431468963857353,0.006090563595913561,0.0005223664330046457,0.028644619171623906,0.001971814479884547,9.811864611424717e-05,0.001980813970473122,0.0017358170750141325,0.0015771886224177968,0.0007570428839518036,0.0014576279269027748,0.007207926004855804,0.0007877563117743445,0.0012517524541089823,0.012007594727831373,0.0011519306206077755,0.003794520724955969,0.009345510045195031,7.06529158927585e-05,0.013239610080281499,0.002301740411516013,,0.0035896516681318607,
3HAD120m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
3HAD120p,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
