DoubleLethal,Counts in Normal,Counts in Cancer,Not SL in Normal,Not SL in Cancer
2OXOADPTm;HSD3B11,1,0,28,26
2OXOADPTm;ICDHyr,1,0,28,26
2OXOADPTm;MAL_Lte,0,1,29,25
2OXOADPTm;MEOHt2,2,0,27,26
2OXOADPTm;METAT,2,0,27,26
2OXOADPTm;NH4t3r,2,0,27,26
2OXOADPTm;NH4tm,2,0,27,26
2OXOADPTm;O2tn,1,0,28,26
2OXOADPTm;OXALSUCCCL,1,0,28,26
2OXOADPTm;P45011A1m,1,0,28,26
2OXOADPTm;PRGNLONEtm,1,0,28,26
2OXOADPTm;PRGSTRNt,1,0,28,26
2OXOADPTm;PYRt2r,1,0,28,26
2OXOADPTm;PYRtm,1,0,28,26
2OXOADPTm;SUCCACONtm,1,0,28,26
2OXOADPTm;SUCCt4_2,1,0,28,26
335TRITHYRt5e;GLUt6,1,0,28,26
335TRITHYRt5e;SO4t4_3,0,1,29,25
335TRITHYRt5e;TYROX,1,0,28,26
335TRITHYRt5e;TYRTA,1,0,28,26
34DHOXMANDte;H2O2tp,0,1,29,25
34DHOXMANDte;O2tp,0,1,29,25
34DHPHAMT;ALCD1,0,1,29,25
34DHPHAMT;MEOHt2,0,1,29,25
34DHPLACOXy;ALCD1,0,1,29,25
34DHPLACOXy;MEOHt2,0,1,29,25
34DHXMANDACOXy;H2O2tp,0,1,29,25
34DHXMANDACOXy;O2tp,0,1,29,25
34HPLFM;ATPS4m,1,1,28,25
34HPLFM;ATPt4,1,0,28,26
34HPLFM;CYOOm2,5,4,24,22
34HPLFM;CYOR_u10m,5,4,24,22
34HPLFM;GLYC3Ptmc,0,1,29,25
34HPLFM;GLYCtm,0,1,29,25
34HPLFM;GLYKm,0,1,29,25
34HPLFM;Htm,2,0,27,26
34HPLFM;NDP8,1,0,28,26
34HPLFM;PGLYCH,0,1,29,25
3AIB_Dtm;GLUt2m,1,0,28,26
3DPHBH1;ATPS4m,1,1,28,25
3DPHBH1;ATPt4,1,0,28,26
3DPHBH1;CYOOm2,4,4,25,22
3DPHBH1;CYOR_u10m,4,4,25,22
3DPHBH1;GLYC3Ptmc,0,1,29,25
3DPHBH1;GLYCtm,0,1,29,25
3DPHBH1;GLYKm,0,1,29,25
3DPHBH1;Htm,2,0,27,26
3DPHBH1;NDP8,1,0,28,26
3DPHBH1;PGLYCH,0,1,29,25
3DPHBH2;CYOOm2,1,0,28,26
3DPHBH2;CYOR_u10m,1,0,28,26
3HAD100m;3HAD241n9p,1,0,28,26
3HAD100m;3HDH241n9p,1,0,28,26
3HAD100m;ACACT224n6p,1,0,28,26
3HAD100m;ACOAD241n9p,1,0,28,26
3HAD100m;ACOATE204,1,0,28,26
3HAD100m;ALOX15,1,0,28,26
3HAD100m;ARCOAATp,1,0,28,26
3HAD100m;BUTt2m,0,1,29,25
3HAD100m;C204CPT1,1,0,28,26
3HAD100m;CACT6r,1,0,28,26
3HAD100m;CACT7p,1,0,28,26
3HAD100m;CATp,1,0,28,26
3HAD100m;CITRt2m,0,1,29,25
3HAD100m;COAtp,1,0,28,26
3HAD100m;CRNCARtp,1,0,28,26
3HAD100m;CSNATp,1,0,28,26
3HAD100m;CSNATr,1,0,28,26
3HAD100m;DESAT18_1,1,0,28,26
3HAD100m;FA40ACPH,0,1,29,25
3HAD100m;FACOAL40im,0,1,29,25
3HAD100m;FAE180,1,0,28,26
3HAD100m;FAE201,1,0,28,26
3HAD100m;FAE221,1,0,28,26
3HAD100m;FAE241,1,0,28,26
3HAD100m;GLYATm,1,2,28,24
3HAD100m;GLYtm,1,2,28,24
3HAD100m;HACD180,1,0,28,26
3HAD100m;HACD201,1,0,28,26
3HAD100m;HACD221,1,0,28,26
3HAD100m;HACD241,1,0,28,26
