id	filename	md5	size	state
c922cb5d-2cdc-41d0-a745-a3900c50fcf6	b8898b0f-be30-442b-8c3d-f9da8d25d01d.FPKM-UQ.txt.gz	d3f5e6bfb24cc812c3318c11b397ec32	529763	released
fc5ff92d-b8a9-4ccf-8a92-2fb6aae4fea5	7ea3830a-0961-4f23-9de1-5a658dcf46bd.FPKM-UQ.txt.gz	3d5a021fda465ccb740f19fa69a49f22	531671	released
e79ddcc5-5491-48fa-8983-86741bed5ed9	30b62a5c-f64d-44df-85df-58803540976e.FPKM-UQ.txt.gz	f1e0372a8d9123cd9d047e74c849d201	504739	released
d77dfac4-1345-44a7-8bdd-abd7cbece3b9	78842f73-6689-43ab-bb2c-60f01be583c3.FPKM-UQ.txt.gz	5be83d74b897d8c82e70600e2e12c4f6	509012	released
38af1512-8333-4b49-9b52-87e8fcde1ee6	c65ebe98-1a53-4c70-be51-03e8d3ceccef.FPKM-UQ.txt.gz	661355e0b379e355a2691f42579d12f0	506752	released
b1a6d694-9016-4b69-ad79-154f5c9a4577	74617baa-75eb-47bb-b9fa-319ea98c36a0.FPKM-UQ.txt.gz	f988a6a67bffafcfa6c601028218f93c	531165	released
abbddfc4-6dff-4f43-9e90-127812383793	283bd8d7-535f-4a69-8116-76fdb4b24992.FPKM-UQ.txt.gz	0c63e590b52a0b27bc496f6f97505b92	526151	released
b258fb13-800b-4d90-85db-886f767d53b1	f233a324-1cdc-43b7-aa8f-f56e7ab5ce78.FPKM-UQ.txt.gz	f34721aa3d4a59b95a7de4a59c610dd4	506087	released
8953b525-6555-40ab-a56d-988797d94e48	d4c8dde5-2f1e-4322-a094-029f3ce3ec0c.FPKM-UQ.txt.gz	9a13ffd982dd763cdd435136b791277d	491478	released
1113749b-6e13-4f74-92cd-440cec7102cc	a77ba833-350f-4efc-bcb9-40ded4b6b36f.FPKM-UQ.txt.gz	7624f759e3251b739e29e464406e1ec2	518577	released
f60a284a-1891-42b8-97f8-6ca031bfacf8	b77a376c-62f6-4bcf-9930-f2fb0785e329.FPKM-UQ.txt.gz	621701db3da2fe506118ac9dab8a7b19	510982	released
bec97462-7b18-41e4-af34-e2fe58b778ed	f664608b-2c53-4526-b651-c3b248086eee.FPKM-UQ.txt.gz	549dfdcaff543b5d959220b3f216f96b	507118	released
b8de501e-1d14-42ec-afc3-227e78a4f0ad	bf7d8fed-3bac-4a79-8c27-12785590bea5.FPKM-UQ.txt.gz	a38228fc18e72b32f3f872c463bbdb58	501192	released
d2652ffc-0b89-40e7-ae1e-bbb56f2571ef	35db9996-d6b9-470f-99be-1dc18bd98673.FPKM-UQ.txt.gz	9762b721e12632bc70fa3536a13167a4	509002	released
48dbb56e-5f99-4908-a2ba-199bf2311fc9	e778ebbf-aca1-461b-8038-90da3c5c66a8.FPKM-UQ.txt.gz	52ba747d519be1f05e6a8f9a34b2143e	523444	released
c0bf278e-3f0e-4bcf-aac3-b19f96470e0d	73a8acb0-feba-4c0d-b67a-a1f26d046b0b.FPKM-UQ.txt.gz	433bbdd0ce31651802c4f507f39a46c2	530950	released
20d80b34-cdfb-48b1-9cf9-b255fe6feeda	124e781f-fb13-4e9c-9feb-8df19c83fd86.FPKM-UQ.txt.gz	4ab2b25dacf9c49eac758c42981c94dd	517534	released
84026904-e534-4f16-82b0-9a0a7dacb70b	cd622462-0fa9-45eb-8500-d7330159e91c.FPKM-UQ.txt.gz	3530eeabfa5785d748dd6f220421bd5f	502295	released
75665f4f-a31d-4760-bf72-02f2268ff93c	de669e2c-67f5-44f1-8c69-f8d014fb1dba.FPKM-UQ.txt.gz	e854c20e83165d489aeb9604cae0410b	530756	released
08ea3b8d-5a1d-4b22-abab-960c63a04952	f5c86ee5-351b-4cfc-aa1a-f87e1c998fb7.FPKM-UQ.txt.gz	85dba0c7101d9a31ed0e9a4b1c7bd4f0	542718	released
25c272b3-9f97-4af1-9b1c-8d03b4bfe969	6f07a983-60cc-445e-9250-8455b46cd1e3.FPKM-UQ.txt.gz	637c59fd2850e7ba533626cdd1874f90	517138	released
ff40d0f6-05f3-4fab-aa54-fa337ded1324	5a6ae122-802a-4d8c-848b-cd723d8e13df.FPKM-UQ.txt.gz	71b92861170cb0f0688d0390f2564030	509511	released
d7931cad-67e9-45b9-b6b2-2e4db23e02bc	79d40bfc-9897-4e8e-807d-837fd6f65ee8.FPKM-UQ.txt.gz	ade0463a5cc5d6b2bd057f850e08136d	531487	released
bb885a13-a8b0-4d21-859a-8a65f626859e	e01832b5-4c09-4e30-b99f-6edac58d1213.FPKM-UQ.txt.gz	dd68128ec209d016d981e5da0ef57b1f	517474	released
29888ab1-8588-472d-b1a4-15c34fd608ea	a438d58a-d8dd-4ed1-8b5d-2b62023d89f6.FPKM-UQ.txt.gz	f795b47eaf937fcb61d864be87fea6ca	524081	released
7ea33328-1b41-4121-b98d-25aae28f7f76	3a7b3f21-a81c-41d0-9dd4-316f408cd9c7.FPKM-UQ.txt.gz	e9b727e51c9534e8382711974b9d311e	498740	released
2b00064d-04bf-47b3-8248-5b5ae5a34bc4	8ca74c19-6199-43a2-b2b4-52249d9f0b0f.FPKM-UQ.txt.gz	23be57a247349b05962587d14d61c2f1	524040	released
e8f88f3e-4bf1-420f-98a4-602799a875b3	0ecefaf3-4a3f-4cf8-8c14-a46a54664a3e.FPKM-UQ.txt.gz	abbe7f16636c9daa3e43512477451a0a	518237	released
7e5a00e9-1294-416a-be99-24d38fa483f5	6a73a6c5-ec81-4179-9270-47b4a99aabe5.FPKM-UQ.txt.gz	10d94b2c1424f26eadf66153b9e7ba4a	521244	released
7b8c132a-aa68-411c-9570-6f9af44cab46	f55e8901-277c-4973-bab5-3cfeb7366b8e.FPKM-UQ.txt.gz	6114d955c14505de6bb449785f64601c	499211	released
34b73c5f-ed8b-44ca-b82a-f14d6945fcbf	6a0ed4e6-eeae-4648-9301-855964d285e3.FPKM-UQ.txt.gz	7ef0973303cbc90df52322e0f49b56fa	499208	released
a3f1ae54-cfa2-456a-87f7-edc111ead5a0	ca52908a-6dd4-4d10-aa1f-c90deef45922.FPKM-UQ.txt.gz	5ff11a342f7d9fbd8e8bcb48bc7a0fce	513783	released
084b09fd-37c2-46e8-a543-754dda2e6547	edc6a831-5efa-494c-a545-5e297f4bd295.FPKM-UQ.txt.gz	4649716e356e98d6caad55ad42b1b8ea	499726	released
02acf0bd-44b5-4d13-b2ae-87939b8928e3	4aae7c19-b752-4140-a861-80acd419cfcb.FPKM-UQ.txt.gz	8b67b6ff50ca53b7e07a603564377be6	533249	released
87f864df-0371-4243-9749-440aae58c206	4690efed-5d11-4191-addb-8d290ddc063a.FPKM-UQ.txt.gz	e78bfbf619245c9eede3622b451875d9	544750	released
f83923d1-9105-4fe1-88cc-190f37ddf7e5	302b135d-39fc-4d4e-9c53-4046ebeb774b.FPKM-UQ.txt.gz	f7681ff49d8fcb0dc99537f733a1247c	532019	released
81f48e0d-c0e2-4710-b17c-87ceb8713bd4	59ea64d5-c406-42d3-853d-522c64f3226c.FPKM-UQ.txt.gz	bc2518d1372a97399bd61ffcfe96ddd4	526054	released
b640c28a-3f11-45bf-9a6c-f38211dcdd21	4640600f-7406-484d-9c2e-535abba8c2ff.FPKM-UQ.txt.gz	36c99423eb9040c3fd193dc392497e13	518513	released
322a4a17-afe8-45b4-9b04-f06486f40c45	2be9d683-7b22-423e-ad99-9a8c33d059d4.FPKM-UQ.txt.gz	8f4d6f74434e9793ed011b4cecbef451	492540	released
1c8bf72b-744e-484b-88e5-b7edfe06ae9d	5cead103-8827-4fe1-8f73-6c4ecd1f6f46.FPKM-UQ.txt.gz	3615bd038b289ccdd69ca646e78f4174	515160	released
ca9fdee0-8677-4f1a-9fd3-2db8be983cff	2726a3dd-07de-4669-a5a0-701f902360dc.FPKM-UQ.txt.gz	2a97ba7c6a2850ec4ef1f2d6a47aa27a	529284	released
16112b65-29f3-4027-aae8-f294cc40efd2	e57f046b-b3b6-4774-9659-3c88cd589c19.FPKM-UQ.txt.gz	ba5e5002aef4376c2f33fb781b279594	523298	released
9645db17-142d-4fbf-95f5-9caef9ec87e2	71bf1a64-15d7-4cbf-8622-aa961d0ec638.FPKM-UQ.txt.gz	d49e2c8ac0f911944a4166f0d7ae0a78	515136	released
06914b61-fa77-4381-a6e8-3a2fb6a2ed4d	47bbb512-ac1b-46d5-b7b1-ce7b5cb4d764.FPKM-UQ.txt.gz	68c12cdec2e3af3e79f67c2bdca06174	522604	released
d3e2d123-854e-43cb-8f31-f3caeb998262	87eea66b-23f3-46ca-a0d6-7724b3d0da3d.FPKM-UQ.txt.gz	c4d10945b45f6346170a5d80da3346aa	531710	released
f2d27bdb-a727-4fa8-90b2-5861e81656c6	efafcd7b-d25c-4944-b5dc-7c240fe47d12.FPKM-UQ.txt.gz	04ff3bf7e5451a577450e9c1412e9faf	534344	released
9ab40134-3847-402b-b44a-20c9bfc76463	9df1a5c3-71b3-4056-a9b7-640f331dba7e.FPKM-UQ.txt.gz	7b3f83d5b6e995f1dd7e87ac9c941c50	506815	released
93011908-a10d-49bc-9c65-92c87402c234	a9cda68e-2f29-424c-a9d4-1e31fd1a7d8f.FPKM-UQ.txt.gz	1cc279559454bccac4fc20a1635e8768	514626	released
87a6ee56-739e-4376-a86d-22fcb4b70891	c8575292-70f2-41a0-8c9f-4be74d90827f.FPKM-UQ.txt.gz	58b260d490e52266ca61a94037a5019f	520813	released
cace5b44-18e3-41f8-ace3-74bee2222b1c	e1ad013a-165e-4aaf-b025-e20d41cd776a.FPKM-UQ.txt.gz	4f587ded4f99ae1c7d20e7ad28e3d79c	516920	released
84668e22-6acb-4b72-8b40-5005d73b3fbd	b1fb53dc-c332-4065-8a9c-712592e63088.FPKM-UQ.txt.gz	84eb181e845c96fba1f63824b2469171	524947	released
d8549f4b-9d85-4fe7-824e-f47edc0c2624	1789335d-a47c-438f-baf3-09aa990bdf7e.FPKM-UQ.txt.gz	38fc3720c93cecba6a36d0159a5c9af2	509719	released
e13bcf9b-d7b4-4e5b-ac41-0f857e744045	fa580309-e176-4838-90ec-ca21c385164e.FPKM-UQ.txt.gz	79cfa3e604c628eeed4d1c89dbac72ec	526988	released
e13836f9-ae5e-402e-90e3-0535ac9f8e86	6d725329-1323-48ea-9d03-1d20b520aff8.FPKM-UQ.txt.gz	58193bf4cffbe8666355cb12e9b07a29	492658	released
0cda3b58-7aeb-40da-9f85-006713e36cb4	62ede239-075e-4192-a123-be054142f26d.FPKM-UQ.txt.gz	7dd7f69a39eb51a98f2016df62704493	529949	released
0f982b2f-a3e6-4c3a-8653-b713b3294695	3bee9215-e421-4ffa-9f84-2c70be9e51d2.FPKM-UQ.txt.gz	482dc50a961f26d196237e21699dc515	493879	released
f8852b8c-5902-43dc-9438-1e4547791026	700f259b-e6bd-440b-a329-5f80d12a6050.FPKM-UQ.txt.gz	f89d0d8e4c961076bdd8fab76f776461	524334	released
e9ebdad1-3691-466b-9e28-dbd0dd07ad2d	b4a795d4-cada-4d9e-ad4f-88fe5942ad70.FPKM-UQ.txt.gz	952a76835313233b90502b665f0e1462	518218	released
1a5b6a03-6e03-4bed-9c04-7b2c4fc22905	914728d8-4953-48fb-94e5-7767e49504da.FPKM-UQ.txt.gz	1acd15fabf25754d7cb7d1d11b200798	512358	released
224e41f2-dad4-4af7-b8f2-3c1e7965c0a1	83036536-9ca8-445c-826e-75423015e049.FPKM-UQ.txt.gz	f38106e6a71e8cf300f09b4e6cc19892	526488	released
e09b7d21-ef39-4626-aa10-18e7d51a319c	97ecc7b4-2a43-4a19-ba15-42abbb57484c.FPKM-UQ.txt.gz	d0bd0bfdf5afd18900cd841aa9b21208	519652	released
9ab1c0c7-75d5-42e6-aa1c-6244421f15f8	148b05d9-4154-466e-9158-9db6bd4dbbe2.FPKM-UQ.txt.gz	07ff88cfa6feb3fbf477e0bd99b365e9	505700	released
f146515c-a900-4c2f-8aa9-cebdab03cc96	ac0c4f58-bf0d-4236-ae26-436221f01636.FPKM-UQ.txt.gz	72837002f596136356281d08ce670394	508278	released
29a59350-fa6c-4a92-811b-20367742b6d4	d0193da0-b586-4719-85da-7a5213418026.FPKM-UQ.txt.gz	17036b54d934646931d4589efb922889	527714	released
03c72c92-960d-44af-8913-3e8048b1377c	a66f6215-106e-4d33-a50d-a4823659f95c.FPKM-UQ.txt.gz	c7dc4b7114e96bb2c598ecdb019015a6	516898	released
1706ef2e-5de7-4db7-bb00-3042baa1ab3a	b5ce28e1-be10-4227-8a01-cf43aa496f42.FPKM-UQ.txt.gz	6d478e7d19c87940c9a3f17f0f9e0bc1	525725	released
952a1021-5fc6-4d4c-a1e8-165183dd1e5e	64236c23-1d9f-4853-b846-1d13cc539803.FPKM-UQ.txt.gz	da67ca29c806886ff678dd22a3c2e954	526256	released
af425033-2e6d-4b6b-bd48-a215aa25297f	a15ec8b8-0251-4522-a03c-fab9694966f4.FPKM-UQ.txt.gz	e5283265d36c34d355b3e0e66a66a070	501347	released
1ca288e7-7978-40f1-aa38-804d745f15c2	bfb5ed12-fb7d-44c0-a0b4-8c808daa52c2.FPKM-UQ.txt.gz	7985694af62c591c93e9bb80608ee6cb	523011	released
067edc91-0add-4c3a-9bd8-61eef9c8484c	92e4e583-3efe-4144-9247-eaad758b0944.FPKM-UQ.txt.gz	55c5ffda48d124d8942d3fa40f7ce1f2	531602	released
2cb68d2b-136a-405d-a93b-4724d2694169	4ae6d828-f8b3-4c8b-8d6a-575ef51e329b.FPKM-UQ.txt.gz	39e810d3407d085afd38b7e415d0900c	519380	released
0d4910db-6c43-4c55-b9fb-a47dccdfadaf	c0fedec6-1287-4927-ba54-e8aa61135c14.FPKM-UQ.txt.gz	03ef73d8faab410c37c539b164429554	505223	released
df9add5c-f012-4d07-9656-db99c47600fc	26a85898-425a-40f2-a4c7-4a969e3ec909.FPKM-UQ.txt.gz	3d474c15f50d896824c4718f054dc8bd	503048	released
1aeaeeff-be1c-4fd5-bb87-5e3315e72af9	782e439b-0112-4cf3-ba4a-be5e5fe77778.FPKM-UQ.txt.gz	5c90c286f5ab97509e385fc5ff6ee806	513260	released
ccfcc4ea-11c7-4cd4-8695-27f3e7e5cbe5	b2016510-5d0b-45be-b39a-a06baa68e6e0.FPKM-UQ.txt.gz	8caddbe5d65733b4d31f36e3e41a4b94	516138	released
6a08d1ee-7d1b-4191-8b02-1b35e23e2d9a	51a350d6-9e41-47fc-b0cc-1c7e490e33a6.FPKM-UQ.txt.gz	a3d7802967bfe9289323fe365e753ab6	527353	released
1fff6d38-3d8d-4c7b-9e0c-7e25a3093f54	10b43d71-26fe-4fbd-882e-e09c39c5295b.FPKM-UQ.txt.gz	75a6741295c820eb68995683f59b839e	515204	released
e7a0281f-44cf-4c0d-92a1-4456db533668	9969efbc-02d3-4e2c-af46-f7883296fe42.FPKM-UQ.txt.gz	63b724c8d37bf4708188fb70f4ef1526	533508	released
17bbc8bc-b7c2-44ef-b08e-024405dc86a4	7afd05c8-4f9d-4096-8e32-e64d00d9f21e.FPKM-UQ.txt.gz	0a90a2901be282ee1ae8f8859f85c3f1	529884	released
5dfe6cc6-3ae1-4812-a318-cbd234aa575b	fcbfcb8e-4d04-4f05-acff-86bea338b3dd.FPKM-UQ.txt.gz	0bc9cfd96a997717e9882f7bd6f1123b	519618	released
e7260596-d6e8-4c39-bf22-919cc5a7ea4a	15c369c7-2a50-4c53-b5ef-deab8fbf2a61.FPKM-UQ.txt.gz	670817f0463e11fcfdd1bf60144d96d3	518037	released
f5ea92b5-334f-497d-938a-086476a40f63	7429a1e0-5fb3-42c5-8f09-839d73f1fc72.FPKM-UQ.txt.gz	b2f7436e00debabbabd74b7fb0bea40a	522538	released
c40d41c1-cb09-46df-9808-9fc658f70f97	d14dbb1a-5e95-4e23-864c-6541912d4479.FPKM-UQ.txt.gz	3b8f184066f78243f39876bcec2b1a15	501793	released
2061cf9d-4691-4e12-b1f6-99d440eef45f	23f46a9b-91b0-4427-b3b6-f2c4f3e69e12.FPKM-UQ.txt.gz	2268013316fe591f861ff8c2983e2cdc	535217	released
870d440e-f62f-4ea5-9298-812039f38e25	83b335a2-605e-4fd2-9ca8-3b908b23abdb.FPKM-UQ.txt.gz	b57ca97cb200e07f7d4444d3e4adef5b	506697	released
de5e6d26-883f-4b10-b394-38a9f68d3794	2779f652-26c4-48fc-b2ea-102af2c8ab9b.FPKM-UQ.txt.gz	f26ce72ad86b83a3ec265259f6ad5ee4	527166	released
d5c6c91e-b5c1-4b10-9d96-bde6a0928316	7365a5d1-be08-411c-b24a-59769ff029a5.FPKM-UQ.txt.gz	c44f73a655333f2254de0099955c6649	487076	released
f9ce8cf4-d171-42e3-9a2e-6dcc20adba2a	164acea4-6114-4620-a812-cdc09eaecf83.FPKM-UQ.txt.gz	07c715f305a69dc7b9adc713340a0fc2	530899	released
72c3e346-893e-4f0d-9915-799fe9e7e69f	2f2b586f-e2d1-4989-b4b6-8afbde26af55.FPKM-UQ.txt.gz	5c7dc2a6c74b42bc2f8de5aab3c334d7	509625	released
c5a0264c-3490-455d-84c3-b8bb983358b5	e97f9297-8712-44ec-a168-83f8fb8bb006.FPKM-UQ.txt.gz	f8d98f811d54063f9c075e7e503a5454	512506	released
9bf35ea0-8f91-4471-9cbf-d3ff04b49d19	55d3553b-16c7-4de2-8cdd-48eed5660a03.FPKM-UQ.txt.gz	c695b4f5d4f2a1729820bcdc828bee61	502941	released
5c66e0b7-0bb6-4479-bd1c-3653c815cefa	2f5ab967-ce81-429c-946a-b63e08c0e501.FPKM-UQ.txt.gz	0e2db33aef97629dcf638ce40b1a9e92	524198	released
5b423da3-f540-457b-8e72-1c12b947a4bb	c86209ed-c881-4677-b688-87651503fec0.FPKM-UQ.txt.gz	ed413c7a8fd7dc86dcfcca985100211d	516489	released
5017f8c6-01a0-4436-b600-d8475db13961	efadff8b-a7db-4032-9f02-11c16b3452fd.FPKM-UQ.txt.gz	9bc7158269fdcfbdf2baad4f173f5cbe	490778	released
9dc31637-f121-4405-bc69-f2c40a966a94	cedc1b7b-7402-4ac6-a915-6e33523cac5e.FPKM-UQ.txt.gz	33c71133f54f064dc743aeb1831c0ce8	510765	released
53bf400e-696a-4bd8-9eb6-80ecda1eaf47	24d354e1-f30b-4338-b450-917a176094f9.FPKM-UQ.txt.gz	412caa65a7d46e03264f846fa9945173	523334	released
e1939c75-c2f1-466a-98cb-9a7f722e8a7b	3af88c77-4d8d-4ed3-932b-4a0fde64c063.FPKM-UQ.txt.gz	8f24cb207ed75be6d6b25f697b9ee3e0	524826	released
6b32e434-57e7-4b18-b8de-eae3c122e533	511fa4d5-7874-4990-9b4a-eddfb9fbc9bb.FPKM-UQ.txt.gz	37640b9bac91c1ccf9fed78d5e832263	525511	released
5f865376-f32d-4f40-ae20-a08fca433666	f40d02d5-de09-4b2b-a9db-062d4c037a5f.FPKM-UQ.txt.gz	546fd9317cca8d6851866978e46f7443	517137	released
20e57812-da3b-476e-8c54-235c8d3710f7	d1aa19b6-43bc-4302-9b93-0cc52c080713.FPKM-UQ.txt.gz	42d3ecf4fd01905e0b0287ef70bc5dff	527557	released
3989b6b6-2520-4fb9-b827-fc4d8b849d53	baead7cf-1948-422d-b0c1-2695465b0e1f.FPKM-UQ.txt.gz	287d8dd9da8bf7daceda873ec075a83e	507238	released
be648357-774e-4e2b-97d9-54afefaab088	6c18e63a-ec77-498d-804e-c79880bd41a1.FPKM-UQ.txt.gz	c889ea45830e71c26cceacf57d0ebdbf	508086	released
2b3e720b-62a2-4f47-9e9d-30dc6d1fe958	9a406d83-f502-4d00-9ad8-e519e336b599.FPKM-UQ.txt.gz	52776d520930f436c44b483cf998f39b	527036	released
8c345940-78b2-4786-817e-20f889ea832b	9fcea63c-275c-45b1-9656-7d54ce4fa5e6.FPKM-UQ.txt.gz	244c540b9a5949c0ebcc8bb282f3464a	533561	released
906fe2b0-e5c8-4e92-a3cd-92788105af70	2bf520f5-6bca-4dd4-b622-8692f2d824ea.FPKM-UQ.txt.gz	5ebfa261769d6652408f633d997bc800	514027	released
6aa7d90d-7a34-476f-8469-e7d989c83846	108c8f50-ed04-436c-b49e-dcdb1da0b827.FPKM-UQ.txt.gz	8c1de5638dd3dda8607bda99178250fc	515739	released
78b506ea-40c4-4780-84c1-edb4800b8b55	ce963e6e-8ce0-43a1-8149-4a71d0fec065.FPKM-UQ.txt.gz	84fc18a5e3956fea0b00b826076c852f	506128	released
082f323f-0924-4907-aff3-bf0b4b47f3fe	29890f2d-efa1-4cf5-8c2b-32951eef6dc6.FPKM-UQ.txt.gz	57852502927ef0d672af1fa852721141	530893	released
3674369b-5979-4842-b44a-4918dc9cd45a	d7691598-818d-4665-bd95-a70e51175f12.FPKM-UQ.txt.gz	3752756a1c1999968135db0a85d36d00	522780	released
77e79c0e-fb5a-475b-990f-bf40af230dca	3b8edf20-dabb-4e9a-ab6f-441c80d6debe.FPKM-UQ.txt.gz	ad6c24b1604fbbed5a3ccdf88a7b57b1	500513	released
214b0532-2f88-4d7e-a48d-8555f2c00d1c	4ac42f61-f3cc-4038-9968-c1507d664b5a.FPKM-UQ.txt.gz	4c74843c1b998bd4f21b7b68b1a7e7e8	512844	released
d18c531f-96d4-4cfa-a97f-2fe37f5a7fb4	f6e23a88-e899-4ce4-87b1-e68c7fa87a4f.FPKM-UQ.txt.gz	775292c3be05f4e6ae45978fe42a6b2f	482176	released
a76b6480-0ec8-48f9-9729-6c2044e77bf6	04471fec-69ac-401c-8d63-b954be94983a.FPKM-UQ.txt.gz	aa8710b32fd9086849a77a8611a85f4e	513235	released
16c9ea25-56a2-4d4b-8aa2-537532c2c361	b36cd8b4-bbdc-4b7c-9227-4785e1df93f7.FPKM-UQ.txt.gz	ffa7f84a38f4eb06bc4b40d67f6bb155	520429	released
bf65e8bf-19d5-4705-860f-d53880e471b6	56bc128e-cd06-457f-96b8-f1bbf19dd658.FPKM-UQ.txt.gz	487829f28822412a40865470a6d24f31	515498	released
318f3898-44b3-4721-a1f7-1f89f893114a	8488166a-6722-48d2-abc5-14ce7cc046e1.FPKM-UQ.txt.gz	1024bd20ffe282e511622ef16b1d4411	522699	released
42625ad1-7cbf-4d10-97f2-b757262fb2ff	240eb2b1-44af-4f1f-95b7-361e00eed908.FPKM-UQ.txt.gz	d66279ebee0a801ee2f544aae08876e0	512225	released
cdde869b-a053-4663-82c1-e9b6ff6d8edc	1da524eb-0caa-4649-97d9-70f4f118dfd3.FPKM-UQ.txt.gz	ff6ec4bce8aa7d71a5927786611b5f43	522114	released
deb5d914-3312-4eb7-9b31-f8e2c93a23d9	9b4da907-db4f-4540-a9bc-97fcd7f36721.FPKM-UQ.txt.gz	7618f38fd0e61188e6c971b4052a2e85	513977	released
5718809f-146e-4959-9f37-58d2f071a9d2	325e0a84-bca6-4a5c-b3b5-caee028b261e.FPKM-UQ.txt.gz	fd696f58e58be32eb259e0f51ca7bed5	516839	released
88964916-8782-493d-8f4d-6f84716a278d	08e0d889-c217-4f17-8869-57f5c4d53c07.FPKM-UQ.txt.gz	c60bed71c0ac488e0862fcb717dd9d52	535870	released
fd9622d2-cff1-44b8-a18b-f0e9d5daf273	5c160487-8682-406c-8dad-dd79bbfe3730.FPKM-UQ.txt.gz	256ded34dd762dcddb53e2645282c0ae	502981	released
89d190e1-67fd-4cea-91cf-f34ea847f3c2	69630696-e0c9-4bc1-8205-54d240e81ee6.FPKM-UQ.txt.gz	f7d3232ebc54d4883599b533e936fd8d	491502	released
c04ccf4f-1793-415e-8586-025c566db18e	9f5664c2-268d-4b27-af0e-a86b34d3c66b.FPKM-UQ.txt.gz	a90bfe59bb548afbfb1017fd9a109007	525021	released
d23d268c-dc59-4da7-aa29-1a2d11b97306	c81f9043-a47c-4b54-87e9-f24838585599.FPKM-UQ.txt.gz	4fe4994ab5af87ec30fb8f6c7964aaa3	533741	released
770dbc57-b701-4531-8ccb-e9f14b5bf75e	affea9ad-a5de-4843-8124-2dcb35e584a7.FPKM-UQ.txt.gz	0138be533893c298101d29e0f26277e4	509728	released
d90f2a00-f6c2-4b3d-8356-bdbcc366609c	bb2b2f5c-8447-4b10-bfc6-33011e805f39.FPKM-UQ.txt.gz	626f2ef3f0ab31985e04033850897d32	512969	released
1b2ff6d5-d5a6-405e-9643-a55969dc7921	836bdfad-44f9-4881-a59c-957ce06a7a7c.FPKM-UQ.txt.gz	aeebf52ed74f93b057dad22b64e2530e	522923	released
22735d53-8396-4a65-8432-8f58dcd734ca	b7352a9b-9738-409f-911c-dd7e1c2d892f.FPKM-UQ.txt.gz	e7005d245844c8c38b9e213879a821bb	502597	released
06810cc0-ce09-49c5-bb15-34ec90dd8256	fab3ebf2-26ef-4710-a180-0bce4abc4c88.FPKM-UQ.txt.gz	7e1a59abda0b83db6d07b6d28cab0284	503765	released
2280c6c2-aa51-4476-83da-79f92f6cbcd9	e0e15288-2149-4ebf-a42e-fd0de327f9e5.FPKM-UQ.txt.gz	21ed71416d0c1415375cd1bf83b0bb8f	522454	released
4d2380c2-d4d1-4ebe-8639-5f90d43378f6	d4c4d25f-9bb2-48a9-81db-ac369c06eca3.FPKM-UQ.txt.gz	60484596b79f2afea9b92c2494d82a23	521131	released
f9f072ef-4966-4a65-97b1-d8f44a329940	2a21d289-ab2a-4deb-8e22-26d33805fe62.FPKM-UQ.txt.gz	b6736bb5a6eb8e30eac7d7b5ddb6f000	521410	released
8951de29-f37e-455a-828e-dfd10d4550d0	0a393cef-3d96-434d-9bac-349ea165bf73.FPKM-UQ.txt.gz	a6a4778664eae5485e6c7bf2a9376809	513379	released
60acfea7-2a19-43b4-8d64-d3f13aff0f9f	0bcb13b2-14e8-42bb-949f-23123c2a2d44.FPKM-UQ.txt.gz	39289a47309b69f4deea10ccb8bf1d12	522827	released
10ffb01b-49df-4df4-beea-aad95075e6c5	4a57d94c-6cce-43a6-97c5-7733da607c42.FPKM-UQ.txt.gz	fece99d0e0a2d36ef9df00e6876aa4f3	515684	released
8952dacf-3d91-40e7-9b43-a66440ac1d4a	bbffaed0-d054-4b95-bac5-7752bced3982.FPKM-UQ.txt.gz	6dd4c79b1ebb4f6792e96e61ca4dd627	519161	released
d49eaef3-c949-4aed-89c4-e0b0b29cb4bd	c1cdec9e-845d-4607-8053-fec6a6a2324c.FPKM-UQ.txt.gz	4e557d89ba21eaee6f995984a8f7271c	508008	released
53991371-6440-4bec-8c9d-51e761efe77f	9b213017-a2ee-4260-9631-e6b8e420dded.FPKM-UQ.txt.gz	87ef4bd57196381c0b5b50b0a9938d66	512187	released
284e3b7a-e458-4108-ae22-1e458c92f372	e5b0007c-922a-4e19-b3aa-9beeab459feb.FPKM-UQ.txt.gz	4dfed3747e9f0de0c7595fe2bf254804	522910	released
1e7737eb-7207-4c35-8629-3c0d6853b1e1	2e28da15-c9a7-4190-9081-87a2619d67d6.FPKM-UQ.txt.gz	02eeecc2fedd03f4d2cb56ee195ceb56	508110	released
b96b3341-d3fe-4fcd-862b-5b8402ba523e	06f295f2-7a36-48de-a6f6-9bb0d1427835.FPKM-UQ.txt.gz	d1bd9ddb8109eb3803f2d52d9cfa82bb	500411	released
02146a29-e16c-427e-b4db-e827f2d2e1d9	246bb185-8b59-47d9-be7d-b77a6085f0e8.FPKM-UQ.txt.gz	384896c2ac29b38eb0fc5844a5b2c6d3	525259	released
b2db390a-a470-48cf-9ef5-0f2eb2eed82b	509d9262-3d82-48af-a3bd-4028c9d580c1.FPKM-UQ.txt.gz	454bf77ec88c4759da2f0649e1a8d73c	511668	released
98063498-e7a9-4a53-8edc-b4b954a86465	d5111826-39cb-46aa-bc9a-e00d6e8ede38.FPKM-UQ.txt.gz	c27a5c273f27fd15c07ddc07276139dd	534141	released
